,ID,sender,duration,prime,target,condition,soa_condition,congruence,correct,frequency_target
3034,2189,target,1233.0,arrow,ARROW,Con_Synth,long,congruent,True,2.6031
3035,2189,target,1378.0000000000146,stair,STAIR,Con_Synth,long,congruent,True,1.8451
3037,2189,target,975.0,mall,BUSH,Inc_Synth_Nat,long,incongruent,True,2.8579
3038,2189,target,1009.0,deck,PLATE,Inc_Synth_Synth,long,incongruent,True,3.1169
3040,2189,target,896.0,plum,PLUM,Con_Nat,long,congruent,True,2.243
3041,2189,target,1129.0,apron,APRON,Con_Synth,long,congruent,True,2.1367
3043,2189,target,707.0,fort,GOAT,Inc_Synth_Nat,long,incongruent,True,2.7308
3045,2189,target,694.0,pear,PEAR,Con_Nat,long,congruent,True,1.8388
3046,2189,target,1296.0,barn,TUNA,Inc_Synth_Nat,long,incongruent,True,2.6117
3047,2189,target,925.0,flask,FLASK,Con_Synth,long,congruent,True,1.7634
3048,2189,target,1791.0,shoe,COUCH,Inc_Synth_Synth,long,incongruent,True,3.0785
3049,2189,target,855.0,desk,CANDY,Inc_Synth_Synth,long,incongruent,True,3.2615
3050,2189,target,667.0,cloud,MOTEL,Inc_Nat_Synth,long,incongruent,True,2.9675
3051,2189,target,925.0,eagle,WAGON,Inc_Nat_Synth,long,incongruent,True,2.9576
3052,2189,target,831.0,bowl,WOLF,Inc_Synth_Nat,long,incongruent,True,3.0149
3053,2189,target,930.0,moose,PORCH,Inc_Nat_Synth,long,incongruent,True,2.692
3054,2189,target,862.0,stick,STICK,Con_Nat,long,congruent,True,3.695
3055,2189,target,819.0,fruit,BEAR,Inc_Nat_Nat,long,incongruent,True,3.4667
3056,2189,target,796.0,stove,STOVE,Con_Synth,long,congruent,True,2.5888
3058,2189,target,719.0,jeans,JEANS,Con_Synth,long,congruent,True,2.5289
3059,2189,target,955.0,tongs,TONGS,Con_Synth,long,congruent,True,1.6128
3060,2189,target,1044.0,peach,SHED,Inc_Nat_Synth,short,incongruent,True,2.749
3062,2189,target,783.0000000000291,bike,BIKE,Con_Synth,short,congruent,True,3.1209
3063,2189,target,931.0,leaf,COIN,Inc_Nat_Synth,short,incongruent,True,2.6972
3064,2189,target,820.0000000000291,cave,CAVE,Con_Nat,short,congruent,True,2.8537
3065,2189,target,1059.0,grape,LLAMA,Inc_Nat_Nat,short,incongruent,True,1.8633
3066,2189,target,1630.000000000029,sash,CLOTH,Inc_Synth_Synth,short,incongruent,True,2.4942
3067,2189,target,781.0,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,True,2.5465
3068,2189,target,1781.0,gate,GATE,Con_Synth,short,congruent,True,3.2135
3069,2189,target,1130.0,bread,BREAD,Con_Synth,short,congruent,True,3.1602
3070,2189,target,1154.0,torch,CHIMP,Inc_Synth_Nat,short,incongruent,True,2.1875
3073,2189,target,745.0,soil,SOIL,Con_Nat,short,congruent,True,2.5999
3075,2189,target,634.0,grass,GRASS,Con_Nat,short,congruent,True,2.933
3077,2189,target,738.0,belt,BELT,Con_Synth,short,congruent,True,3.0945
3078,2189,target,841.0,rail,SQUID,Inc_Synth_Nat,short,incongruent,True,2.1523
3079,2189,target,1254.0,whale,WHALE,Con_Nat,short,congruent,True,2.7597
3080,2189,target,759.0,worm,WORM,Con_Nat,short,congruent,True,2.7135
3081,2189,target,1010.0,spear,MOTH,Inc_Synth_Nat,short,incongruent,True,2.0682
3082,2189,target,783.0,puppy,PUPPY,Con_Nat,short,congruent,True,2.7672
3083,2189,target,1053.000000000029,drug,DRUG,Con_Synth,short,congruent,True,3.363
3085,2189,target,842.0000000000291,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,True,2.4771
3086,2189,target,770.0000000000291,harp,SNAIL,Inc_Synth_Nat,short,incongruent,True,1.959
3087,2189,target,807.0,paint,PAINT,Con_Synth,short,congruent,True,3.2737
3089,2189,target,787.0,rope,ROPE,Con_Synth,short,congruent,True,3.0641
3090,2189,target,832.0,water,MEDAL,Inc_Nat_Synth,short,incongruent,True,2.7716
3091,2189,target,1383.0,melon,HOSE,Inc_Nat_Synth,short,incongruent,True,2.6149
3093,2189,target,843.0000000000291,patio,SPOON,Inc_Synth_Synth,short,incongruent,True,2.5899
3094,2189,target,1268.0,camel,BENCH,Inc_Nat_Synth,short,incongruent,True,2.6937
3096,2189,target,643.0,tiger,TIGER,Con_Nat,short,congruent,True,2.9759
3097,2189,target,612.0,corn,CORN,Con_Nat,short,congruent,True,2.8609
3098,2189,target,824.0,doll,DOLL,Con_Synth,short,congruent,True,3.1017
3100,2189,target,834.0,crow,YACHT,Inc_Nat_Synth,short,incongruent,True,2.6232
3102,2189,target,688.0,toast,TOAST,Con_Synth,short,congruent,True,3.2325
3104,2189,target,1214.0,coat,COAT,Con_Synth,short,congruent,True,3.3318
3105,2189,target,1521.0,toad,GLOVE,Inc_Nat_Synth,short,incongruent,True,2.7126
3106,2189,target,687.9999999999709,deer,DEER,Con_Nat,short,congruent,True,2.6484
3107,2189,target,826.0000000000291,mice,TOOLS,Inc_Nat_Synth,short,incongruent,True,2.7543
3108,2189,target,782.0000000000291,goose,GOOSE,Con_Nat,short,congruent,True,2.8235
3110,2189,target,836.0,fern,PETAL,Inc_Nat_Nat,short,incongruent,True,1.6628
3112,2189,target,1618.0,spade,SHELF,Inc_Synth_Synth,short,incongruent,True,2.5514
3113,2189,target,744.0,frog,FROG,Con_Nat,short,congruent,True,2.781
3114,2189,target,874.0,cable,CABLE,Con_Synth,short,congruent,True,3.0449
3115,2189,target,1003.0,seed,SEED,Con_Nat,short,congruent,True,2.5877
3116,2189,target,774.0000000000582,tank,TANK,Con_Synth,short,congruent,True,3.1163
3117,2189,target,1557.0,arena,VINE,Inc_Synth_Nat,short,incongruent,True,2.0334
3118,2189,target,1008.0000000000582,mail,MAIL,Con_Synth,short,congruent,True,3.2742
3120,2186,target,1136.750000011918,torch,CHIMP,Inc_Synth_Nat,short,incongruent,True,2.1875
3121,2186,target,724.8429999880755,spade,SHELF,Inc_Synth_Synth,short,incongruent,True,2.5514
3122,2186,target,737.4440000000031,crow,YACHT,Inc_Nat_Synth,short,incongruent,True,2.6232
3124,2186,target,769.0660000119242,goose,GOOSE,Con_Nat,short,congruent,True,2.8235
3125,2186,target,819.6890000238491,grass,GRASS,Con_Nat,short,congruent,True,2.933
3126,2186,target,668.17699997616,leaf,COIN,Inc_Nat_Synth,short,incongruent,True,2.6972
3127,2186,target,770.9479999761534,rope,ROPE,Con_Synth,short,congruent,True,3.0641
3128,2186,target,741.4989999880781,frog,FROG,Con_Nat,short,congruent,True,2.781
3130,2186,target,787.8270000238408,toad,GLOVE,Inc_Nat_Synth,short,incongruent,True,2.7126
3131,2186,target,789.3840000238415,camel,BENCH,Inc_Nat_Synth,short,incongruent,True,2.6937
3132,2186,target,855.3790000000008,mice,TOOLS,Inc_Nat_Synth,short,incongruent,True,2.7543
3133,2186,target,862.1749999761523,sash,CLOTH,Inc_Synth_Synth,short,incongruent,True,2.4942
3136,2186,target,772.3619999761577,gate,GATE,Con_Synth,short,congruent,True,3.2135
3137,2186,target,703.1519999761513,tiger,TIGER,Con_Nat,short,congruent,True,2.9759
3138,2186,target,692.5049999761541,mail,MAIL,Con_Synth,short,congruent,True,3.2742
3139,2186,target,1057.1849999999977,toast,TOAST,Con_Synth,short,congruent,True,3.2325
3140,2186,target,870.7429999761516,whale,WHALE,Con_Nat,short,congruent,True,2.7597
3141,2186,target,987.8379999761528,cobra,TWIG,Inc_Nat_Nat,short,incongruent,True,1.8451
3142,2186,target,836.9119999999966,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,True,2.5465
3146,2186,target,1040.0630000238452,paint,PAINT,Con_Synth,short,congruent,True,3.2737
3147,2186,target,727.2450000119279,harp,SNAIL,Inc_Synth_Nat,short,incongruent,True,1.959
3149,2186,target,796.5109999761626,doll,DOLL,Con_Synth,short,congruent,True,3.1017
3150,2186,target,923.7069999999948,puppy,PUPPY,Con_Nat,short,congruent,True,2.7672
3151,2186,target,870.6750000119209,tank,TANK,Con_Synth,short,congruent,True,3.1163
3152,2186,target,652.6589999880816,deer,DEER,Con_Nat,short,congruent,True,2.6484
3153,2186,target,874.6089999761607,soil,SOIL,Con_Nat,short,congruent,True,2.5999
3154,2186,target,712.6140000119194,worm,WORM,Con_Nat,short,congruent,True,2.7135
3155,2186,target,884.749999988082,corn,CORN,Con_Nat,short,congruent,True,2.8609
3156,2186,target,769.8989999761543,spear,MOTH,Inc_Synth_Nat,short,incongruent,True,2.0682
3157,2186,target,779.8920000119251,seed,SEED,Con_Nat,short,congruent,True,2.5877
3158,2186,target,668.3169999999955,fern,PETAL,Inc_Nat_Nat,short,incongruent,True,1.6628
3159,2186,target,1009.4510000000008,arena,VINE,Inc_Synth_Nat,short,incongruent,True,2.0334
3160,2186,target,737.9519999880722,patio,SPOON,Inc_Synth_Synth,short,incongruent,True,2.5899
3162,2186,target,840.4919999761623,peach,SHED,Inc_Nat_Synth,short,incongruent,True,2.749
3163,2186,target,871.5310000000027,water,MEDAL,Inc_Nat_Synth,short,incongruent,True,2.7716
3164,2186,target,996.8439999880792,coat,COAT,Con_Synth,short,congruent,True,3.3318
3165,2186,target,748.773000000001,tower,TOWER,Con_Synth,short,congruent,True,3.0667
3166,2186,target,703.5200000000041,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,True,2.4771
3167,2186,target,779.8730000238284,drug,DRUG,Con_Synth,short,congruent,True,3.363
3169,2186,target,1097.350999976159,belt,BELT,Con_Synth,short,congruent,True,3.0945
3170,2186,target,789.0179999761458,grape,LLAMA,Inc_Nat_Nat,short,incongruent,True,1.8633
3172,2186,target,1061.7909999999974,cable,CABLE,Con_Synth,short,congruent,True,3.0449
3174,2186,target,934.386999999988,sword,SWORD,Con_Synth,short,congruent,True,3.1258
3176,2186,target,1110.33399998807,bike,BIKE,Con_Synth,short,congruent,True,3.1209
3177,2186,target,1002.2620000119203,rail,SQUID,Inc_Synth_Nat,short,incongruent,True,2.1523
3178,2186,target,954.4629999880854,cave,CAVE,Con_Nat,short,congruent,True,2.8537
3179,2186,target,1083.9499999761465,melon,HOSE,Inc_Nat_Synth,short,incongruent,True,2.6149
3180,2186,target,653.4890000000014,moose,PORCH,Inc_Nat_Synth,long,incongruent,True,2.692
3182,2186,target,655.9450000119105,flood,SKIRT,Inc_Nat_Synth,long,incongruent,True,2.7067
3183,2186,target,690.4990000000107,stair,STAIR,Con_Synth,long,congruent,True,1.8451
3184,2186,target,636.5990000238526,deck,PLATE,Inc_Synth_Synth,long,incongruent,True,3.1169
3185,2186,target,625.5490000119316,clam,CLAM,Con_Nat,long,congruent,True,2.3032
3186,2186,target,958.1780000238504,mall,BUSH,Inc_Synth_Nat,long,incongruent,True,2.8579
3187,2186,target,661.9959999880812,storm,LAND,Inc_Nat_Nat,long,incongruent,True,3.6527
3188,2186,target,1623.464000011911,sheep,BULL,Inc_Nat_Nat,long,incongruent,True,3.1474
3189,2186,target,667.4659999761498,slug,SLUG,Con_Nat,long,congruent,True,2.4048
3190,2186,target,614.8149999761663,cloud,MOTEL,Inc_Nat_Synth,long,incongruent,True,2.9675
3191,2186,target,715.9230000238458,stone,STONE,Con_Nat,long,congruent,True,3.3166
3193,2186,target,725.0590000119118,apron,APRON,Con_Synth,long,congruent,True,2.1367
3194,2186,target,685.8030000119179,plum,PLUM,Con_Nat,long,congruent,True,2.243
3195,2186,target,704.5000000119326,taxi,CHAIN,Inc_Synth_Synth,long,incongruent,True,3.0346
3196,2186,target,635.0830000119167,olive,MOTOR,Inc_Nat_Synth,long,incongruent,True,2.8274
3197,2186,target,814.9279999761493,ferry,FERRY,Con_Synth,long,congruent,True,2.4378
3198,2186,target,835.1099999880826,sink,LAMB,Inc_Synth_Nat,long,incongruent,True,2.7348
3199,2186,target,774.9319999761647,flask,FLASK,Con_Synth,long,congruent,True,1.7634
3200,2186,target,614.7769999761658,pear,PEAR,Con_Nat,long,congruent,True,1.8388
3202,2186,target,618.5249999999942,earth,EARTH,Con_Nat,long,congruent,True,3.7054
3203,2186,target,719.2749999761581,wire,CABIN,Inc_Synth_Synth,long,incongruent,True,3.0013
3204,2186,target,791.4389999761479,linen,LINEN,Con_Synth,long,congruent,True,2.1761
3205,2186,target,1083.9480000119074,wheat,BRICK,Inc_Nat_Synth,long,incongruent,True,2.716
3206,2186,target,749.814000000013,pipe,LION,Inc_Synth_Nat,long,incongruent,True,2.8943
3207,2186,target,748.3459999999905,crate,CRATE,Con_Synth,long,congruent,True,2.3222
3208,2186,target,731.195000000007,boar,BOAR,Con_Nat,long,congruent,True,2.0492
3209,2186,target,674.896000023844,tongs,TONGS,Con_Synth,long,congruent,True,1.6128
3212,2186,target,728.752999999997,peas,PEAS,Con_Nat,long,congruent,True,2.3766
3213,2186,target,721.1070000238542,stove,STOVE,Con_Synth,long,congruent,True,2.5888
3216,2186,target,674.1759999761707,reef,REEF,Con_Nat,long,congruent,True,2.3118
3217,2186,target,780.5749999880791,bell,WHEEL,Inc_Synth_Synth,long,incongruent,True,3.1402
3219,2186,target,720.9249999880849,flute,FLUTE,Con_Synth,long,congruent,True,2.0374
3220,2186,target,1008.4139999761536,soap,PONY,Inc_Synth_Nat,long,incongruent,True,2.617
3221,2186,target,653.1079999880749,cake,TRASH,Inc_Synth_Synth,long,incongruent,True,3.0596
3222,2186,target,736.2289999999921,fort,GOAT,Inc_Synth_Nat,long,incongruent,True,2.7308
3223,2186,target,576.4490000238293,roof,PIANO,Inc_Synth_Synth,long,incongruent,True,3.1035
3224,2186,target,822.6670000238519,stick,STICK,Con_Nat,long,congruent,True,3.695
3225,2186,target,866.0889999761712,canoe,CANOE,Con_Synth,long,congruent,True,2.2625
3226,2186,target,661.0760000000009,shoe,COUCH,Inc_Synth_Synth,long,incongruent,True,3.0785
3227,2186,target,1198.926999999996,barn,TUNA,Inc_Synth_Nat,long,incongruent,True,2.6117
3228,2186,target,660.6239999880781,arrow,ARROW,Con_Synth,long,congruent,True,2.6031
3229,2186,target,695.8429999999935,eagle,WAGON,Inc_Nat_Synth,long,incongruent,True,2.9576
3230,2186,target,689.218000011926,scarf,SCARF,Con_Synth,long,congruent,True,2.3802
3231,2186,target,770.8839999761549,desk,CANDY,Inc_Synth_Synth,long,incongruent,True,3.2615
3233,2186,target,687.9189999999944,canon,CANON,Con_Synth,long,congruent,True,1.7076
3234,2186,target,602.211999988067,bowl,WOLF,Inc_Synth_Nat,long,incongruent,True,3.0149
3235,2186,target,598.765000000014,crab,CRAB,Con_Nat,long,congruent,True,2.5478
3236,2186,target,596.173999976163,jeans,JEANS,Con_Synth,long,congruent,True,2.5289
3237,2186,target,618.4489999880898,swamp,DRILL,Inc_Nat_Synth,long,incongruent,True,2.8463
3238,2186,target,646.3979999761505,wasp,WASP,Con_Nat,long,congruent,True,1.8692
3239,2186,target,594.0840000000026,broom,BROOM,Con_Synth,long,congruent,True,2.3874
3240,2185,target,1558.0000000000146,barn,TUNA,Inc_Synth_Nat,long,incongruent,True,2.6117
3243,2185,target,1044.0,flask,FLASK,Con_Synth,long,congruent,True,1.7634
3245,2185,target,1522.0,cake,TRASH,Inc_Synth_Synth,long,incongruent,True,3.0596
3247,2185,target,792.0,plum,PLUM,Con_Nat,long,congruent,True,2.243
3250,2185,target,889.0,flute,FLUTE,Con_Synth,long,congruent,True,2.0374
3251,2185,target,837.0,wasp,WASP,Con_Nat,long,congruent,True,1.8692
3252,2185,target,1029.0,stick,STICK,Con_Nat,long,congruent,True,3.695
3253,2185,target,837.0,crab,CRAB,Con_Nat,long,congruent,True,2.5478
3254,2185,target,1389.0,taxi,CHAIN,Inc_Synth_Synth,long,incongruent,True,3.0346
3255,2185,target,1343.0,canon,CANON,Con_Synth,long,congruent,True,1.7076
3256,2185,target,1118.0,arrow,ARROW,Con_Synth,long,congruent,True,2.6031
3257,2185,target,1035.0000000000146,stair,STAIR,Con_Synth,long,congruent,True,1.8451
3258,2185,target,889.0000000000146,jeans,JEANS,Con_Synth,long,congruent,True,2.5289
3259,2185,target,1001.0,olive,MOTOR,Inc_Nat_Synth,long,incongruent,True,2.8274
3261,2185,target,1012.0,broom,BROOM,Con_Synth,long,congruent,True,2.3874
3262,2185,target,948.0,eagle,WAGON,Inc_Nat_Synth,long,incongruent,True,2.9576
3263,2185,target,1332.0,cloud,MOTEL,Inc_Nat_Synth,long,incongruent,True,2.9675
3264,2185,target,764.0,swamp,DRILL,Inc_Nat_Synth,long,incongruent,True,2.8463
3265,2185,target,1218.000000000029,boar,BOAR,Con_Nat,long,congruent,True,2.0492
3266,2185,target,1312.0,slug,SLUG,Con_Nat,long,congruent,True,2.4048
3267,2185,target,1223.0,mall,BUSH,Inc_Synth_Nat,long,incongruent,True,2.8579
3268,2185,target,1199.000000000029,fort,GOAT,Inc_Synth_Nat,long,incongruent,True,2.7308
3270,2185,target,955.0,bowl,WOLF,Inc_Synth_Nat,long,incongruent,True,3.0149
3272,2185,target,1026.0,moose,PORCH,Inc_Nat_Synth,long,incongruent,True,2.692
3273,2185,target,1693.0,pipe,LION,Inc_Synth_Nat,long,incongruent,True,2.8943
3274,2185,target,917.0000000000292,reef,REEF,Con_Nat,long,congruent,True,2.3118
3275,2185,target,985.0,clam,CLAM,Con_Nat,long,congruent,True,2.3032
3276,2185,target,567.0,pear,PEAR,Con_Nat,long,congruent,True,1.8388
3278,2185,target,1330.0,shoe,COUCH,Inc_Synth_Synth,long,incongruent,True,3.0785
3279,2185,target,939.0,scarf,SCARF,Con_Synth,long,congruent,True,2.3802
3280,2185,target,1112.0,peas,PEAS,Con_Nat,long,congruent,True,2.3766
3281,2185,target,781.0,canoe,CANOE,Con_Synth,long,congruent,True,2.2625
3283,2185,target,790.0,bell,WHEEL,Inc_Synth_Synth,long,incongruent,True,3.1402
3284,2185,target,846.0000000000291,shell,DIRT,Inc_Nat_Nat,long,incongruent,True,3.1176
3285,2185,target,1112.0,sink,LAMB,Inc_Synth_Nat,long,incongruent,True,2.7348
3286,2185,target,674.0,soap,PONY,Inc_Synth_Nat,long,incongruent,True,2.617
3288,2185,target,750.0000000000291,wheat,BRICK,Inc_Nat_Synth,long,incongruent,True,2.716
3289,2185,target,1153.0,crate,CRATE,Con_Synth,long,congruent,True,2.3222
3290,2185,target,820.0000000000291,desk,CANDY,Inc_Synth_Synth,long,incongruent,True,3.2615
3291,2185,target,664.0,earth,EARTH,Con_Nat,long,congruent,True,3.7054
3292,2185,target,1188.0,wire,CABIN,Inc_Synth_Synth,long,incongruent,True,3.0013
3294,2185,target,891.0,flood,SKIRT,Inc_Nat_Synth,long,incongruent,True,2.7067
3295,2185,target,938.0,linen,LINEN,Con_Synth,long,congruent,True,2.1761
3296,2185,target,751.0,stone,STONE,Con_Nat,long,congruent,True,3.3166
3297,2185,target,890.0,stove,STOVE,Con_Synth,long,congruent,True,2.5888
3300,2185,target,705.0000000000291,crow,YACHT,Inc_Nat_Synth,short,incongruent,True,2.6232
3301,2185,target,769.0,tower,TOWER,Con_Synth,short,congruent,True,3.0667
3303,2185,target,812.0,arena,VINE,Inc_Synth_Nat,short,incongruent,True,2.0334
3305,2185,target,771.0,whale,WHALE,Con_Nat,short,congruent,True,2.7597
3306,2185,target,826.0,gate,GATE,Con_Synth,short,congruent,True,3.2135
3309,2185,target,796.0,tank,TANK,Con_Synth,short,congruent,True,3.1163
3311,2185,target,870.0,corn,CORN,Con_Nat,short,congruent,True,2.8609
3312,2185,target,701.0,mice,TOOLS,Inc_Nat_Synth,short,incongruent,True,2.7543
3313,2185,target,1009.0,rope,ROPE,Con_Synth,short,congruent,True,3.0641
3314,2185,target,804.0,camel,BENCH,Inc_Nat_Synth,short,incongruent,True,2.6937
3315,2185,target,872.0,sash,CLOTH,Inc_Synth_Synth,short,incongruent,True,2.4942
3316,2185,target,786.0,mail,MAIL,Con_Synth,short,congruent,True,3.2742
3317,2185,target,682.0,frog,FROG,Con_Nat,short,congruent,True,2.781
3318,2185,target,1020.0,drug,DRUG,Con_Synth,short,congruent,True,3.363
3319,2185,target,763.0,torch,CHIMP,Inc_Synth_Nat,short,incongruent,True,2.1875
3320,2185,target,818.0,water,MEDAL,Inc_Nat_Synth,short,incongruent,True,2.7716
3321,2185,target,924.0,peach,SHED,Inc_Nat_Synth,short,incongruent,True,2.749
3322,2185,target,763.0,leaf,COIN,Inc_Nat_Synth,short,incongruent,True,2.6972
3323,2185,target,867.0000000000291,patio,SPOON,Inc_Synth_Synth,short,incongruent,True,2.5899
3325,2185,target,646.0,deer,DEER,Con_Nat,short,congruent,True,2.6484
3326,2185,target,999.0,toast,TOAST,Con_Synth,short,congruent,True,3.2325
3327,2185,target,1013.9999999999708,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,True,2.5465
3330,2185,target,713.0,sword,SWORD,Con_Synth,short,congruent,True,3.1258
3331,2185,target,705.0,puppy,PUPPY,Con_Nat,short,congruent,True,2.7672
3332,2185,target,652.0,cable,CABLE,Con_Synth,short,congruent,True,3.0449
3333,2185,target,664.0,worm,WORM,Con_Nat,short,congruent,True,2.7135
3334,2185,target,800.0,toad,GLOVE,Inc_Nat_Synth,short,incongruent,True,2.7126
3335,2185,target,750.0,soil,SOIL,Con_Nat,short,congruent,True,2.5999
3337,2185,target,769.0,doll,DOLL,Con_Synth,short,congruent,True,3.1017
3338,2185,target,911.0,spear,MOTH,Inc_Synth_Nat,short,incongruent,True,2.0682
3339,2185,target,646.0,belt,BELT,Con_Synth,short,congruent,True,3.0945
3342,2185,target,1069.0,cave,CAVE,Con_Nat,short,congruent,True,2.8537
3343,2185,target,910.0,harp,SNAIL,Inc_Synth_Nat,short,incongruent,True,1.959
3344,2185,target,849.0,fern,PETAL,Inc_Nat_Nat,short,incongruent,True,1.6628
3346,2185,target,858.0,coat,COAT,Con_Synth,short,congruent,True,3.3318
3347,2185,target,762.0,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,True,2.4771
3348,2185,target,694.0,grass,GRASS,Con_Nat,short,congruent,True,2.933
3349,2185,target,1094.0,melon,HOSE,Inc_Nat_Synth,short,incongruent,True,2.6149
3351,2185,target,780.0,spade,SHELF,Inc_Synth_Synth,short,incongruent,True,2.5514
3353,2185,target,741.0000000000582,tiger,TIGER,Con_Nat,short,congruent,True,2.9759
3354,2185,target,714.0,grape,LLAMA,Inc_Nat_Nat,short,incongruent,True,1.8633
3355,2185,target,901.0,rail,SQUID,Inc_Synth_Nat,short,incongruent,True,2.1523
3356,2185,target,741.0,seed,SEED,Con_Nat,short,congruent,True,2.5877
3357,2185,target,727.0,bike,BIKE,Con_Synth,short,congruent,True,3.1209
3358,2185,target,816.0,bread,BREAD,Con_Synth,short,congruent,True,3.1602
3359,2185,target,586.0,goose,GOOSE,Con_Nat,short,congruent,True,2.8235
3361,2184,target,1319.6429999999964,stick,STICK,Con_Nat,long,congruent,True,3.695
3363,2184,target,1444.5290000014938,peas,PEAS,Con_Nat,long,congruent,True,2.3766
3365,2184,target,1176.630000001489,desk,CANDY,Inc_Synth_Synth,long,incongruent,True,3.2615
3366,2184,target,1194.2330000059592,deck,PLATE,Inc_Synth_Synth,long,incongruent,True,3.1169
3373,2184,target,1259.359000005963,stove,STOVE,Con_Synth,long,congruent,True,2.5888
3375,2184,target,1259.85000000149,wheat,BRICK,Inc_Nat_Synth,long,incongruent,True,2.716
3379,2184,target,823.0250000014785,earth,EARTH,Con_Nat,long,congruent,True,3.7054
3380,2184,target,1191.1980000044568,flood,SKIRT,Inc_Nat_Synth,long,incongruent,True,2.7067
3383,2184,target,1783.0440000044764,bell,WHEEL,Inc_Synth_Synth,long,incongruent,True,3.1402
3385,2184,target,1525.9500000000116,cloud,MOTEL,Inc_Nat_Synth,long,incongruent,True,2.9675
3387,2184,target,1913.8490000059537,shoe,COUCH,Inc_Synth_Synth,long,incongruent,True,3.0785
3388,2184,target,1056.383999999991,fort,GOAT,Inc_Synth_Nat,long,incongruent,True,2.7308
3390,2184,target,930.3159999999916,stair,STAIR,Con_Synth,long,congruent,True,1.8451
3400,2184,target,787.8450000014855,jeans,JEANS,Con_Synth,long,congruent,True,2.5289
3401,2184,target,1413.5970000044615,olive,MOTOR,Inc_Nat_Synth,long,incongruent,True,2.8274
3402,2184,target,1266.6980000044568,bowl,WOLF,Inc_Synth_Nat,long,incongruent,True,3.0149
3403,2184,target,736.2240000015008,stone,STONE,Con_Nat,long,congruent,True,3.3166
3409,2184,target,1607.0520000014803,pipe,LION,Inc_Synth_Nat,long,incongruent,True,2.8943
3410,2184,target,1263.275000002992,scarf,SCARF,Con_Synth,long,congruent,True,2.3802
3414,2184,target,1277.1550000029674,arrow,ARROW,Con_Synth,long,congruent,True,2.6031
3416,2184,target,823.5660000059579,pear,PEAR,Con_Nat,long,congruent,True,1.8388
3418,2184,target,987.6230000044744,roof,PIANO,Inc_Synth_Synth,long,incongruent,True,3.1035
3423,2184,target,1033.025000002992,bike,BIKE,Con_Synth,short,congruent,True,3.1209
3425,2184,target,1163.7910000014815,rope,ROPE,Con_Synth,short,congruent,True,3.0641
3429,2184,target,1043.9319999999716,spade,SHELF,Inc_Synth_Synth,short,incongruent,True,2.5514
3431,2184,target,1280.0570000044536,camel,BENCH,Inc_Nat_Synth,short,incongruent,True,2.6937
3437,2184,target,1933.7760000029812,deer,DEER,Con_Nat,short,congruent,True,2.6484
3439,2184,target,1146.7450000059323,doll,DOLL,Con_Synth,short,congruent,True,3.1017
3441,2184,target,1139.6959999999965,tank,TANK,Con_Synth,short,congruent,True,3.1163
3442,2184,target,845.1310000029625,tiger,TIGER,Con_Nat,short,congruent,True,2.9759
3444,2184,target,803.295999999973,goose,GOOSE,Con_Nat,short,congruent,True,2.8235
3445,2184,target,915.4530000059748,patio,SPOON,Inc_Synth_Synth,short,incongruent,True,2.5899
3447,2184,target,1638.2410000059754,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,True,2.4771
3450,2184,target,1128.885000002978,corn,CORN,Con_Nat,short,congruent,True,2.8609
3452,2184,target,838.2100000014761,gate,GATE,Con_Synth,short,congruent,True,3.2135
3453,2184,target,1327.9030000029595,toast,TOAST,Con_Synth,short,congruent,True,3.2325
3455,2184,target,1535.0840000059688,worm,WORM,Con_Nat,short,congruent,True,2.7135
3456,2184,target,996.0500000059836,leaf,COIN,Inc_Nat_Synth,short,incongruent,True,2.6972
3462,2184,target,1246.2830000029644,mice,TOOLS,Inc_Nat_Synth,short,incongruent,True,2.7543
3464,2184,target,977.8040000029724,frog,FROG,Con_Nat,short,congruent,True,2.781
3465,2184,target,1281.6960000029649,seed,SEED,Con_Nat,short,congruent,True,2.5877
3467,2184,target,1047.8760000015027,grass,GRASS,Con_Nat,short,congruent,True,2.933
3470,2184,target,968.6560000044992,toad,GLOVE,Inc_Nat_Synth,short,incongruent,True,2.7126
3474,2184,target,1331.527000000002,mail,MAIL,Con_Synth,short,congruent,True,3.2742
3475,2184,target,1040.661000001477,tower,TOWER,Con_Synth,short,congruent,True,3.0667
3476,2184,target,884.8810000059893,sash,CLOTH,Inc_Synth_Synth,short,incongruent,True,2.4942
3479,2184,target,1704.46600000147,coat,COAT,Con_Synth,short,congruent,True,3.3318
3480,2183,target,661.2979999761592,pear,PEAR,Con_Nat,long,congruent,True,1.8388
3481,2183,target,722.0580000238406,reef,REEF,Con_Nat,long,congruent,True,2.3118
3482,2183,target,609.044000023845,linen,LINEN,Con_Synth,long,congruent,True,2.1761
3485,2183,target,779.0399999999936,flood,SKIRT,Inc_Nat_Synth,long,incongruent,True,2.7067
3486,2183,target,605.8489999284793,earth,EARTH,Con_Nat,long,congruent,True,3.7054
3487,2183,target,756.1410000000033,eagle,WAGON,Inc_Nat_Synth,long,incongruent,True,2.9576
