acc,accuracy,average_response_time,avg_rt,background,bidi,block,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_keyboard_response,correct_response,count_ISI,count_break1,count_break_2,count_correct_feedback,count_credits,count_experiment,count_experimentLoop,count_fixation,count_incorrect_feedback,count_instructions1a,count_instructions1b,count_instructions2,count_keyboard_response,count_memory_set,count_new_logger,count_osweb,count_practiceLoop,count_practiceSequence,count_probe,count_thankYou,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,numberSet,opensesame_codename,opensesame_version,penwidth,posInSet,present,queryParams_batchId,queryParams_generalMultiple,repeat_cycle,response,response_break1,response_break_2,response_instructions1a,response_instructions1b,response_instructions2,response_keyboard_response,response_time,response_time_break1,response_time_break_2,response_time_instructions1a,response_time_instructions1b,response_time_instructions2,response_time_keyboard_response,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,target,time_ISI,time_break1,time_break_2,time_correct_feedback,time_experimentLoop,time_fixation,time_incorrect_feedback,time_instructions1a,time_instructions1b,time_instructions2,time_keyboard_response,time_memory_set,time_new_logger,time_practiceLoop,time_probe,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
96,96,756,756,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,right,81,81,81,81,0,0,0,81,81,0,0,0,81,81,81,0,0,81,81,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,2 6 1 7 4,osweb,1.4.0,1,2,y,37,,0,right,right,,space,right,right,right,428,102366,,11595,15051,11683,428,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,5,1024,2,48000,-16,experiment,0,even,MacIntel,6,630102,370476,,626884,38,627896,136281,38,11650,101579,632109,628898,632543,38,632109,Sternberg_updated,79,61957,82,yes,1024
96,96,754,754,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,left,82,82,82,82,0,0,0,82,82,0,0,0,82,82,82,0,0,82,82,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,9,osweb,1.4.0,1,0,n,37,,0,left,right,,space,right,right,left,591,102366,,11595,15051,11683,591,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,1,1024,2,48000,-16,experiment,0,even,MacIntel,6,635779,370476,,632544,38,633557,136281,38,11650,101579,637783,634572,638374,38,637783,Sternberg_updated,80,62548,83,yes,1024
96,96,757,757,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,left,83,83,83,83,0,0,0,83,83,0,0,0,83,83,83,0,0,83,83,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,3 4 2,osweb,1.4.0,1,0,n,37,,0,left,right,,space,right,right,left,1005,102366,,11595,15051,11683,1005,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,3,1024,2,48000,-16,experiment,0,even,MacIntel,5,641615,370476,,638376,38,639394,136281,38,11650,101579,643625,640413,644646,38,643625,Sternberg_updated,81,63553,84,yes,1024
96,96,755,755,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,right,84,84,84,84,0,0,0,84,84,0,0,0,84,84,84,0,0,84,84,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,4 1 8 7 5,osweb,1.4.0,1,3,y,37,,0,right,right,,space,right,right,right,623,102366,,11595,15051,11683,623,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,5,1024,2,48000,-16,experiment,0,even,MacIntel,8,647892,370476,,644647,38,645662,136281,38,11650,101579,649900,646676,650537,38,649900,Sternberg_updated,82,64176,85,yes,1024
95,95,753,753,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,0,0,right,85,85,85,85,0,0,0,85,85,0,0,0,85,85,85,0,0,85,85,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,2 4 8 5 1 3,osweb,1.4.0,1,1,y,37,,0,left,right,,space,right,right,left,592,102366,,11595,15051,11683,592,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,6,1024,2,48000,-16,experiment,0,even,MacIntel,2,653756,370476,,650537,38,651550,136281,38,11650,101579,655757,652554,656365,38,655757,Sternberg_updated,82,64768,86,yes,1024
95,95,754,754,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,left,86,86,86,86,0,0,0,86,86,0,0,0,86,86,86,0,0,86,86,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,2 8 9,osweb,1.4.0,1,0,n,37,,0,left,right,,space,right,right,left,790,102366,,11595,15051,11683,790,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,3,1024,2,48000,-16,experiment,0,even,MacIntel,6,659606,370476,,650537,38,657383,656366,38,11650,101579,661611,658400,662414,38,661611,Sternberg_updated,83,65558,87,yes,1024
95,95,752,752,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,right,87,87,87,87,0,0,0,87,87,0,0,0,87,87,87,0,0,87,87,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,3 9 6 2,osweb,1.4.0,1,4,y,37,,0,right,right,,space,right,right,right,616,102366,,11595,15051,11683,616,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,4,1024,2,48000,-16,experiment,0,even,MacIntel,2,665650,370476,,662414,38,663432,656366,38,11650,101579,667662,664446,668281,38,667662,Sternberg_updated,84,66174,88,yes,1024
96,96,751,751,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,left,88,88,88,88,0,0,0,88,88,0,0,0,88,88,88,0,0,88,88,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,5,osweb,1.4.0,1,0,n,37,,0,left,right,,space,right,right,left,651,102366,,11595,15051,11683,651,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,1,1024,2,48000,-16,experiment,0,even,MacIntel,8,671515,370476,,668282,38,669295,656366,38,11650,101579,673523,670312,674179,38,673523,Sternberg_updated,85,66825,89,yes,1024
96,96,751,751,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,right,89,89,89,89,0,0,0,89,89,0,0,0,89,89,89,0,0,89,89,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,9 1 7 2,osweb,1.4.0,1,2,y,37,,0,right,right,,space,right,right,right,764,102366,,11595,15051,11683,764,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,4,1024,2,48000,-16,experiment,0,even,MacIntel,1,677402,370476,,674180,38,675194,656366,38,11650,101579,679419,676195,680194,38,679419,Sternberg_updated,86,67589,90,yes,1024
96,96,751,751,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,left,90,90,90,90,0,0,0,90,90,0,0,0,90,90,90,0,0,90,90,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,2 8 9 4 1,osweb,1.4.0,1,0,n,37,,0,left,right,,space,right,right,left,747,102366,,11595,15051,11683,747,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,5,1024,2,48000,-16,experiment,0,even,MacIntel,5,683433,370476,,680194,38,681210,656366,38,11650,101579,685437,682225,686190,38,685437,Sternberg_updated,87,68336,91,yes,1024
96,96,755,755,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,right,91,91,91,91,0,0,0,91,91,0,0,0,91,91,91,0,0,91,91,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,3 9 7 6 4,osweb,1.4.0,1,3,y,37,,0,right,right,,space,right,right,right,1124,102366,,11595,15051,11683,1124,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,5,1024,2,48000,-16,experiment,0,even,MacIntel,7,689427,370476,,686190,38,687209,656366,38,11650,101579,691439,688224,692576,38,691439,Sternberg_updated,88,69460,92,yes,1024
96,96,754,754,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,right,92,92,92,92,0,0,0,92,92,0,0,0,92,92,92,0,0,92,92,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,5 7 3 6 2,osweb,1.4.0,1,5,y,37,,0,right,right,,space,right,right,right,678,102366,,11595,15051,11683,678,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,5,1024,2,48000,-16,experiment,0,even,MacIntel,2,695811,370476,,692576,38,693594,656366,38,11650,101579,697822,694609,698504,38,697822,Sternberg_updated,89,70138,93,yes,1024
95,95,752,752,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,0,0,left,93,93,93,93,0,0,0,93,93,0,0,0,93,93,93,0,0,93,93,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,1,osweb,1.4.0,1,0,n,37,,0,right,right,,space,right,right,right,516,102366,,11595,15051,11683,516,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,1,1024,2,48000,-16,experiment,0,even,MacIntel,7,701725,370476,,698504,38,699519,656366,38,11650,101579,703732,700521,704248,38,703732,Sternberg_updated,89,70654,94,yes,1024
95,95,752,752,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,right,94,94,94,94,0,0,0,94,94,0,0,0,94,94,94,0,0,94,94,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,6 8 9 3 4 9,osweb,1.4.0,1,5,y,37,,0,right,right,,space,right,right,right,755,102366,,11595,15051,11683,755,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,6,1024,2,48000,-16,experiment,0,even,MacIntel,4,707472,370476,,698504,38,705264,704249,38,11650,101579,709480,706265,710250,38,709480,Sternberg_updated,90,71409,95,yes,1024
95,95,751,751,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,right,95,95,95,95,0,0,0,95,95,0,0,0,95,95,95,0,0,95,95,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,8 3,osweb,1.4.0,1,2,y,37,,0,right,right,,space,right,right,right,723,102366,,11595,15051,11683,723,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,2,1024,2,48000,-16,experiment,0,even,MacIntel,3,713483,370476,,710251,38,711268,704249,38,11650,101579,715495,712280,716231,38,715494,Sternberg_updated,91,72132,96,yes,1024
95,95,752,752,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,left,96,96,96,96,0,0,0,96,96,0,0,0,96,96,96,0,0,96,96,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,5 3 2 6 9 8,osweb,1.4.0,1,0,n,37,,0,left,right,,space,right,right,left,767,102366,,11595,15051,11683,767,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,6,1024,2,48000,-16,experiment,0,even,MacIntel,4,719477,370476,,716233,38,717249,704249,38,11650,101579,721488,718261,722271,38,721488,Sternberg_updated,92,72899,97,yes,1024
95,95,751,751,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,left,97,97,97,97,0,0,0,97,97,0,0,0,97,97,97,0,0,97,97,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,3 9 8 1 6 4,osweb,1.4.0,1,0,n,37,,0,left,right,right,space,right,right,left,684,102366,50906,11595,15051,11683,684,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,6,1024,2,48000,-16,experiment,0,even,MacIntel,7,776403,370476,723277,722272,38,774196,704249,38,11650,101579,778409,775199,779110,38,778409,Sternberg_updated,93,73583,98,yes,1024
95,95,749,749,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,left,98,98,98,98,0,0,0,98,98,0,0,0,98,98,98,0,0,98,98,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,7 8 6 1,osweb,1.4.0,1,0,n,37,,0,left,right,right,space,right,right,left,566,102366,50906,11595,15051,11683,566,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,4,1024,2,48000,-16,experiment,0,even,MacIntel,3,782345,370476,723277,779111,38,780122,704249,38,11650,101579,784353,781139,784922,38,784353,Sternberg_updated,94,74149,99,yes,1024
95,95,750,750,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,right,99,99,99,99,0,0,0,99,99,0,0,0,99,99,99,0,0,99,99,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,2 8 5 1,osweb,1.4.0,1,4,y,37,,0,right,right,right,space,right,right,right,824,102366,50906,11595,15051,11683,824,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,4,1024,2,48000,-16,experiment,0,even,MacIntel,1,788158,370476,723277,784923,38,785938,704249,38,11650,101579,790161,786955,790998,38,790161,Sternberg_updated,95,74973,100,yes,1024
95,95,749,749,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,left,100,100,100,100,0,0,0,100,100,0,0,0,100,100,100,0,0,100,100,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,2 5 1 4,osweb,1.4.0,1,0,n,37,,0,left,right,right,space,right,right,left,675,102366,50906,11595,15051,11683,675,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,4,1024,2,48000,-16,experiment,0,even,MacIntel,6,794249,370476,723277,790999,38,792017,704249,38,11650,101579,796260,793033,796944,38,796260,Sternberg_updated,96,75648,101,yes,1024
95,95,750,750,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,right,101,101,101,101,0,0,0,101,101,0,0,0,101,101,101,0,0,101,101,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,4 6 2 5 1,osweb,1.4.0,1,5,y,37,,0,right,right,right,space,right,right,right,857,102366,50906,11595,15051,11683,857,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,5,1024,2,48000,-16,experiment,0,even,MacIntel,1,800176,370476,723277,796945,38,797957,704249,38,11650,101579,802184,798972,803059,38,802184,Sternberg_updated,97,76505,102,yes,1024
95,95,749,749,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,right,102,102,102,102,0,0,0,102,102,0,0,0,102,102,102,0,0,102,102,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,7 1 8 5 6 2,osweb,1.4.0,1,2,y,37,,0,right,right,right,space,right,right,right,655,102366,50906,11595,15051,11683,655,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,6,1024,2,48000,-16,experiment,0,even,MacIntel,1,806294,370476,723277,803060,38,804085,704249,38,11650,101579,808298,805086,808954,38,808298,Sternberg_updated,98,77160,103,yes,1024
95,95,748,748,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,right,103,103,103,103,0,0,0,103,103,0,0,0,103,103,103,0,0,103,103,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,4,osweb,1.4.0,1,1,y,37,,0,right,right,right,space,right,right,right,619,102366,50906,11595,15051,11683,619,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,1,1024,2,48000,-16,experiment,0,even,MacIntel,4,812183,370476,723277,808955,38,809968,704249,38,11650,101579,814191,810980,814810,38,814191,Sternberg_updated,99,77779,104,yes,1024
95,95,750,750,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,right,104,104,104,104,0,0,0,104,104,0,0,0,104,104,104,0,0,104,104,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,3 4 9 6 2 9,osweb,1.4.0,1,5,y,37,,0,right,right,right,space,right,right,right,951,102366,50906,11595,15051,11683,951,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,6,1024,2,48000,-16,experiment,0,even,MacIntel,2,818051,370476,723277,814812,38,815829,704249,38,11650,101579,820062,816845,821029,38,820062,Sternberg_updated,100,78730,105,yes,1024
95,95,755,755,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,left,105,105,105,105,0,0,0,105,105,0,0,0,105,105,105,0,0,105,105,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,1 4 9 2 5,osweb,1.4.0,1,0,n,37,,0,left,right,right,space,right,right,left,1261,102366,50906,11595,15051,11683,1261,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,5,1024,2,48000,-16,experiment,0,even,MacIntel,7,824264,370476,723277,821030,38,822041,704249,38,11650,101579,826273,823058,827541,38,826273,Sternberg_updated,101,79991,106,yes,1024
95,95,755,755,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,left,106,106,106,106,0,0,0,106,106,0,0,0,106,106,106,0,0,106,106,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,2 8 7 9 5 3,osweb,1.4.0,1,0,n,37,,0,left,right,right,space,right,right,left,801,102366,50906,11595,15051,11683,801,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,6,1024,2,48000,-16,experiment,0,even,MacIntel,6,830759,370476,723277,827542,38,828553,704249,38,11650,101579,832765,829555,833583,38,832765,Sternberg_updated,102,80792,107,yes,1024
95,95,759,759,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,left,107,107,107,107,0,0,0,107,107,0,0,0,107,107,107,0,0,107,107,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,3 4 9 6 7 8,osweb,1.4.0,1,0,n,37,,0,left,right,right,space,right,right,left,1194,102366,50906,11595,15051,11683,1194,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,6,1024,2,48000,-16,experiment,0,even,MacIntel,2,836805,370476,723277,833584,38,834596,704249,38,11650,101579,838811,835597,840019,38,838811,Sternberg_updated,103,81986,108,yes,1024
95,95,764,764,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,left,108,108,108,108,0,0,0,108,108,0,0,0,108,108,108,0,0,108,108,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,7 3 2 8,osweb,1.4.0,1,0,n,37,,0,left,right,right,space,right,right,left,1275,102366,50906,11595,15051,11683,1275,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,4,1024,2,48000,-16,experiment,0,even,MacIntel,4,843258,370476,723277,840019,38,841035,704249,38,11650,101579,845261,842051,846550,38,845261,Sternberg_updated,104,83261,109,yes,1024
95,95,763,763,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,left,109,109,109,109,0,0,0,109,109,0,0,0,109,109,109,0,0,109,109,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,2 7 5,osweb,1.4.0,1,0,n,37,,0,left,right,right,space,right,right,left,706,102366,50906,11595,15051,11683,706,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,3,1024,2,48000,-16,experiment,0,even,MacIntel,8,849782,370476,723277,846551,38,847563,704249,38,11650,101579,851786,848575,852506,38,851786,Sternberg_updated,105,83967,110,yes,1024
95,95,766,766,black,no,experiment,Mozilla,Netscape,5.0 (Macintosh),legacy,legacy,legacy,0,uniform,1,1,right,110,110,110,110,0,0,0,110,110,0,0,0,110,110,110,0,0,110,110,0,30-08-21,30-08-21,09:17:22,Thu Sep 30 2021 09:17:22 GMT+0200 (Central European Summer Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,106,3.6.1,legacy,legacy,9 3 8 2 1 4,osweb,1.4.0,1,3,y,37,,0,right,right,right,space,right,right,right,1063,102366,50906,11595,15051,11683,1063,2,legacy,875,1440,24,900,24,0,32,1440,1632986335674,6,1024,2,48000,-16,experiment,0,even,MacIntel,8,855738,370476,723277,852507,38,853523,704249,38,11650,101579,857749,854535,858815,38,857749,Sternberg_updated,106,85030,111,yes,1024
