browser_codename,browser_name,browser_version,condition,congruence,correct,counterbalance,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,prime,queryParams_batchId,queryParams_generalMultiple,response_time,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,soa_condition,system_os,target,time_mask1,time_mask2,time_prime
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Nat,incongruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,cobra,240,,655,821,1440,30,900,30,63,25,1440,short,MacIntel,TWIG,81178,81261,81227
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,rake,240,,856,821,1440,30,900,30,63,25,1440,short,MacIntel,HUSKY,82511,82579,82545
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,leaf,240,,839,821,1440,30,900,30,63,25,1440,short,MacIntel,COIN,84045,84128,84094
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,melon,240,,819,821,1440,30,900,30,63,25,1440,short,MacIntel,HOSE,85561,85628,85595
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,cable,240,,632,821,1440,30,900,30,63,25,1440,short,MacIntel,CABLE,87045,87145,87095
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,arena,240,,751,821,1440,30,900,30,63,25,1440,short,MacIntel,VINE,88379,88462,88427
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,toast,240,,532,821,1440,30,900,30,63,25,1440,short,MacIntel,TOAST,89828,89911,89862
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,puppy,240,,633,821,1440,30,900,30,63,25,1440,short,MacIntel,PUPPY,91028,91095,91061
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,frog,240,,528,821,1440,30,900,30,63,25,1440,short,MacIntel,FROG,92328,92412,92378
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,deer,240,,548,821,1440,30,900,30,63,25,1440,short,MacIntel,DEER,93545,93613,93579
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,grass,240,,699,821,1440,30,900,30,63,25,1440,short,MacIntel,GRASS,94762,94846,94811
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,ruler,240,,746,821,1440,30,900,30,63,25,1440,short,MacIntel,PANSY,96161,96245,96196
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Synth,incongruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,wharf,240,,758,821,1440,30,900,30,63,25,1440,short,MacIntel,RAZOR,97594,97662,97628
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Synth,incongruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,spade,240,,693,821,1440,30,900,30,63,25,1440,short,MacIntel,SHELF,99012,99095,99061
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,tiger,240,,509,821,1440,30,900,30,63,25,1440,short,MacIntel,TIGER,100378,100478,100428
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,paint,240,,659,821,1440,30,900,30,63,25,1440,short,MacIntel,PAINT,101578,101661,101612
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,peach,240,,765,821,1440,30,900,30,63,25,1440,short,MacIntel,SHED,102912,102978,102945
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Nat,incongruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,fern,240,,682,821,1440,30,900,30,63,25,1440,short,MacIntel,PETAL,104329,104412,104378
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,drug,240,,680,821,1440,30,900,30,63,25,1440,short,MacIntel,DRUG,105678,105745,105712
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Synth,incongruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,patio,240,,548,821,1440,30,900,30,63,25,1440,short,MacIntel,SPOON,107012,107095,107046
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,coat,240,,906,821,1440,30,900,30,63,25,1440,short,MacIntel,COAT,108246,108328,108295
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,sewer,240,,886,821,1440,30,900,30,63,25,1440,short,MacIntel,CORAL,109828,109896,109862
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,gate,240,,564,821,1440,30,900,30,63,25,1440,short,MacIntel,GATE,111395,111495,111445
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,toad,240,,646,821,1440,30,900,30,63,25,1440,short,MacIntel,GLOVE,112661,112729,112694
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,worm,240,,564,821,1440,30,900,30,63,25,1440,short,MacIntel,WORM,113979,114078,114029
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,tower,240,,520,821,1440,30,900,30,63,25,1440,short,MacIntel,TOWER,115229,115312,115277
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Synth,incongruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,ladle,240,,603,821,1440,30,900,30,63,25,1440,short,MacIntel,CAFÉ,116429,116496,116462
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,tank,240,,668,821,1440,30,900,30,63,25,1440,short,MacIntel,TANK,117712,117796,117746
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,seed,240,,580,821,1440,30,900,30,63,25,1440,short,MacIntel,SEED,119079,119178,119129
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,mail,240,,598,821,1440,30,900,30,63,25,1440,short,MacIntel,MAIL,120345,120429,120379
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,hawk,240,,720,821,1440,30,900,30,63,25,1440,short,MacIntel,HAWK,121612,121712,121662
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,torch,240,,567,821,1440,30,900,30,63,25,1440,short,MacIntel,CHIMP,123029,123113,123079
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,soil,240,,576,821,1440,30,900,30,63,25,1440,short,MacIntel,SOIL,124296,124379,124329
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,creek,240,,787,821,1440,30,900,30,63,25,1440,short,MacIntel,CREEK,125562,125662,125613
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,rope,240,,722,821,1440,30,900,30,63,25,1440,short,MacIntel,ROPE,127045,127129,127079
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,cave,240,,839,821,1440,30,900,30,63,25,1440,short,MacIntel,CAVE,128462,128545,128496
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,harp,240,,653,821,1440,30,900,30,63,25,1440,short,MacIntel,SNAIL,129979,130045,130012
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Synth,incongruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,kiosk,240,,654,821,1440,30,900,30,63,25,1440,short,MacIntel,SOFA,131295,131361,131328
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,crab,240,,551,821,1440,30,900,30,63,25,1440,long,MacIntel,CRAB,131295,139162,139129
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,apron,240,,563,821,1440,30,900,30,63,25,1440,long,MacIntel,APRON,131295,140430,140396
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,olive,240,,684,821,1440,30,900,30,63,25,1440,long,MacIntel,MOTOR,131295,141746,141696
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Nat,incongruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,fruit,240,,511,821,1440,30,900,30,63,25,1440,long,MacIntel,BEAR,131295,143163,143129
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,stick,240,,744,821,1440,30,900,30,63,25,1440,long,MacIntel,STICK,131295,144413,144363
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,scarf,240,,569,821,1440,30,900,30,63,25,1440,long,MacIntel,SCARF,131295,145896,145846
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Synth,incongruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,desk,240,,720,821,1440,30,900,30,63,25,1440,long,MacIntel,CANDY,131295,147213,147162
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,canon,240,,706,821,1440,30,900,30,63,25,1440,long,MacIntel,CANON,131295,148679,148629
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Nat,incongruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,shell,240,,598,821,1440,30,900,30,63,25,1440,long,MacIntel,DIRT,131295,150113,150063
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Synth,incongruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,shoe,240,,570,821,1440,30,900,30,63,25,1440,long,MacIntel,COUCH,131295,151430,151396
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,ferry,240,,549,821,1440,30,900,30,63,25,1440,long,MacIntel,FERRY,131295,152746,152696
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,plum,240,,454,821,1440,30,900,30,63,25,1440,long,MacIntel,PLUM,131295,154028,153980
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Synth,incongruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,taxi,240,,560,821,1440,30,900,30,63,25,1440,long,MacIntel,CHAIN,131295,155213,155163
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Nat,incongruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,ocean,240,,415,821,1440,30,900,30,63,25,1440,long,MacIntel,TREE,131295,156495,156462
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,hare,240,,562,821,1440,30,900,30,63,25,1440,long,MacIntel,HARE,131295,157613,157579
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,tongs,240,,524,821,1440,30,900,30,63,25,1440,long,MacIntel,TONGS,131295,158912,158863
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,cloud,240,,712,821,1440,30,900,30,63,25,1440,long,MacIntel,MOTEL,131295,160147,160113
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Synth,incongruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,deck,240,,619,821,1440,30,900,30,63,25,1440,long,MacIntel,PLATE,131295,161580,161546
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,earth,240,,597,821,1440,30,900,30,63,25,1440,long,MacIntel,EARTH,131295,162930,162896
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,arrow,240,,557,821,1440,30,900,30,63,25,1440,long,MacIntel,ARROW,131295,164246,164212
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,reef,240,,803,821,1440,30,900,30,63,25,1440,long,MacIntel,REEF,131295,165530,165496
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,jeans,240,,543,821,1440,30,900,30,63,25,1440,long,MacIntel,JEANS,131295,167063,167029
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,flood,240,,605,821,1440,30,900,30,63,25,1440,long,MacIntel,SKIRT,131295,168345,168296
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,moss,240,,468,821,1440,30,900,30,63,25,1440,long,MacIntel,MOSS,131295,169663,169629
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,broom,240,,633,821,1440,30,900,30,63,25,1440,long,MacIntel,BROOM,131295,170863,170813
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,boar,240,,508,821,1440,30,900,30,63,25,1440,long,MacIntel,BOAR,131295,172197,172163
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Synth,incongruent,0,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,cake,240,,507,821,1440,30,900,30,63,25,1440,long,MacIntel,TRASH,131295,173445,173397
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,pear,240,,483,821,1440,30,900,30,63,25,1440,long,MacIntel,PEAR,131295,174663,174630
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,stone,240,,622,821,1440,30,900,30,63,25,1440,long,MacIntel,STONE,131295,175880,175846
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,linen,240,,453,821,1440,30,900,30,63,25,1440,long,MacIntel,LINEN,131295,177230,177196
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,wheat,240,,618,821,1440,30,900,30,63,25,1440,long,MacIntel,BRICK,131295,178413,178379
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,soap,240,,595,821,1440,30,900,30,63,25,1440,long,MacIntel,PONY,131295,179780,179730
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,eagle,240,,562,821,1440,30,900,30,63,25,1440,long,MacIntel,WAGON,131295,181096,181047
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,peas,240,,605,821,1440,30,900,30,63,25,1440,long,MacIntel,PEAS,131295,182364,182329
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,swan,240,,681,821,1440,30,900,30,63,25,1440,long,MacIntel,SWAN,131295,183696,183663
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,A,03-10-22,03-10-22,07:16:41,0,0,0,0,0,785,3.6.1,canoe,240,,527,821,1440,30,900,30,63,25,1440,long,MacIntel,CANOE,131295,185096,185047
