ID,sender,sender_type,sender_id,timestamp,meta,color,correct,correctResponse,duration,ended_on,phase,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word
2,Trial,flow.Sequence,2_0_12,2024-09-26T08:48:57.164Z,,blue,,,2133,completion,task,,,62777,62776,60626,60627,60643,62793,,blue
2,Inter-trial interval,canvas.Screen,2_0_12_2,2024-09-26T08:48:57.163Z,,blue,,,501,timeout,task,,,62777,62776,62285,62284,62292,62793,,blue
2,Stroop screen,canvas.Screen,2_0_12_1,2024-09-26T08:48:56.670Z,,blue,TRUE,blue,1247,response,task,blue,keydown(b),62284,62373,61126,61127,61143,62292,,blue
2,Fixation cross,canvas.Screen,2_0_12_0,2024-09-26T08:48:55.513Z,,blue,,,500,timeout,task,,,61127,61126,60626,60627,60643,61143,,blue
2,Trial,flow.Sequence,2_0_11,2024-09-26T08:48:55.014Z,,green,,,2618,completion,task,,,60627,60626,57993,57994,58008,60643,,green
2,Inter-trial interval,canvas.Screen,2_0_11_2,2024-09-26T08:48:55.013Z,,green,,,500,timeout,task,,,60627,60626,60118,60118,60143,60643,,green
2,Stroop screen,canvas.Screen,2_0_11_1,2024-09-26T08:48:54.504Z,,green,TRUE,green,1713,response,task,green,keydown(g),60117,60206,58493,58494,58510,60143,,green
2,Fixation cross,canvas.Screen,2_0_11_0,2024-09-26T08:48:52.880Z,,green,,,502,timeout,task,,,58493,58493,57993,57994,58008,58510,,green
2,Trial,flow.Sequence,2_0_10,2024-09-26T08:48:52.380Z,,blue,,,2284,completion,task,,,57994,57993,55693,55695,55709,58008,,red
2,Inter-trial interval,canvas.Screen,2_0_10_2,2024-09-26T08:48:52.380Z,,blue,,,499,timeout,task,,,57993,57993,57499,57499,57509,58008,,red
2,Stroop screen,canvas.Screen,2_0_10_1,2024-09-26T08:48:51.885Z,,blue,TRUE,blue,1394,response,task,blue,keydown(b),57498,57587,56193,56194,56209,57509,,red
2,Fixation cross,canvas.Screen,2_0_10_0,2024-09-26T08:48:50.580Z,,blue,,,500,timeout,task,,,56193,56193,55693,55695,55709,56209,,red
2,Trial,flow.Sequence,2_0_9,2024-09-26T08:48:50.081Z,,red,,,1850,completion,task,,,55694,55693,53826,53827,53843,55709,,red
2,Inter-trial interval,canvas.Screen,2_0_9_2,2024-09-26T08:48:50.080Z,,red,,,500,timeout,task,,,55694,55693,55200,55199,55209,55709,,red
2,Stroop screen,canvas.Screen,2_0_9_1,2024-09-26T08:48:49.585Z,,red,TRUE,red,961,response,task,red,keydown(r),55198,55287,54326,54327,54343,55209,,red
2,Fixation cross,canvas.Screen,2_0_9_0,2024-09-26T08:48:48.713Z,,red,,,500,timeout,task,,,54327,54326,53826,53827,53843,54343,,red
2,Trial,flow.Sequence,2_0_8,2024-09-26T08:48:48.214Z,,orange,,,2233,completion,task,,,53827,53826,51576,51577,51593,53843,,red
2,Inter-trial interval,canvas.Screen,2_0_8_2,2024-09-26T08:48:48.213Z,,orange,,,501,timeout,task,,,53827,53826,53328,53327,53342,53843,,red
2,Stroop screen,canvas.Screen,2_0_8_1,2024-09-26T08:48:47.714Z,,orange,FALSE,orange,1340,response,task,red,keydown(r),53327,53416,52076,52077,52092,53342,,red
2,Fixation cross,canvas.Screen,2_0_8_0,2024-09-26T08:48:46.463Z,,orange,,,499,timeout,task,,,52077,52076,51576,51577,51593,52092,,red
2,Trial,flow.Sequence,2_0_7,2024-09-26T08:48:45.963Z,,green,,,2233,completion,task,,,51577,51576,49326,49327,49343,51593,,green
2,Inter-trial interval,canvas.Screen,2_0_7_2,2024-09-26T08:48:45.963Z,,green,,,500,timeout,task,,,51576,51576,51071,51071,51093,51593,,green
2,Stroop screen,canvas.Screen,2_0_7_1,2024-09-26T08:48:45.457Z,,green,TRUE,green,1333,response,task,green,keydown(g),51070,51159,49826,49827,49843,51093,,green
2,Fixation cross,canvas.Screen,2_0_7_0,2024-09-26T08:48:44.213Z,,green,,,500,timeout,task,,,49827,49826,49326,49327,49343,49843,,green
2,Trial,flow.Sequence,2_0_6,2024-09-26T08:48:43.714Z,,orange,,,1967,completion,task,,,49327,49326,47343,47344,47359,49343,,orange
2,Inter-trial interval,canvas.Screen,2_0_6_2,2024-09-26T08:48:43.713Z,,orange,,,500,timeout,task,,,49327,49326,48821,48820,48843,49343,,orange
2,Stroop screen,canvas.Screen,2_0_6_1,2024-09-26T08:48:43.206Z,,orange,TRUE,orange,1065,response,task,orange,keydown(o),48819,48908,47843,47844,47859,48843,,orange
2,Fixation cross,canvas.Screen,2_0_6_0,2024-09-26T08:48:42.231Z,,orange,,,500,timeout,task,,,47844,47843,47343,47344,47359,47859,,orange
2,Trial,flow.Sequence,2_0_5,2024-09-26T08:48:41.731Z,,red,,,2151,completion,task,,,47344,47343,45176,45178,45192,47359,,red
2,Inter-trial interval,canvas.Screen,2_0_5_2,2024-09-26T08:48:41.730Z,,red,,,500,timeout,task,,,47343,47343,46838,46837,46859,47359,,red
2,Stroop screen,canvas.Screen,2_0_5_1,2024-09-26T08:48:41.223Z,,red,TRUE,red,1248,response,task,red,keydown(r),46837,46924,45676,45677,45693,46859,,red
2,Fixation cross,canvas.Screen,2_0_5_0,2024-09-26T08:48:40.064Z,,red,,,501,timeout,task,,,45677,45676,45176,45178,45192,45693,,red
2,Trial,flow.Sequence,2_0_4,2024-09-26T08:48:39.564Z,,green,,,2617,completion,task,,,45178,45176,42542,42544,42559,45192,,blue
2,Inter-trial interval,canvas.Screen,2_0_4_2,2024-09-26T08:48:39.564Z,,green,,,500,timeout,task,,,45177,45176,44681,44680,44692,45192,,blue
2,Stroop screen,canvas.Screen,2_0_4_1,2024-09-26T08:48:39.066Z,,green,TRUE,green,1724,response,task,green,keydown(g),44679,44766,43042,43044,43059,44692,,blue
2,Fixation cross,canvas.Screen,2_0_4_0,2024-09-26T08:48:37.430Z,,green,,,500,timeout,task,,,43043,43042,42542,42544,42559,43059,,blue
2,Trial,flow.Sequence,2_0_3,2024-09-26T08:48:36.931Z,,red,,,2149,completion,task,,,42544,42542,40376,40378,40393,42559,,orange
2,Inter-trial interval,canvas.Screen,2_0_3_2,2024-09-26T08:48:36.930Z,,red,,,500,timeout,task,,,42543,42542,42038,42037,42059,42559,,orange
2,Stroop screen,canvas.Screen,2_0_3_1,2024-09-26T08:48:36.424Z,,red,TRUE,red,1249,response,task,red,keydown(r),42037,42125,40876,40877,40892,42059,,orange
2,Fixation cross,canvas.Screen,2_0_3_0,2024-09-26T08:48:35.263Z,,red,,,499,timeout,task,,,40877,40876,40376,40378,40393,40892,,orange
2,Trial,flow.Sequence,2_0_2,2024-09-26T08:48:34.764Z,,green,,,2201,completion,task,,,40377,40376,38159,38161,38175,40393,,green
2,Inter-trial interval,canvas.Screen,2_0_2_2,2024-09-26T08:48:34.764Z,,green,,,501,timeout,task,,,40377,40376,39879,39879,39892,40393,,green
2,Stroop screen,canvas.Screen,2_0_2_1,2024-09-26T08:48:34.265Z,,green,TRUE,green,1307,response,task,green,keydown(g),39878,39967,38660,38661,38676,39892,,green
2,Fixation cross,canvas.Screen,2_0_2_0,2024-09-26T08:48:33.048Z,,green,,,501,timeout,task,,,38661,38660,38159,38161,38175,38676,,green
2,Trial,flow.Sequence,2_0_1,2024-09-26T08:48:32.547Z,,red,,,2583,completion,task,,,38160,38159,35559,35561,35576,38175,,blue
2,Inter-trial interval,canvas.Screen,2_0_1_2,2024-09-26T08:48:32.547Z,,red,,,499,timeout,task,,,38160,38159,37654,37654,37676,38175,,blue
2,Stroop screen,canvas.Screen,2_0_1_1,2024-09-26T08:48:32.040Z,,red,TRUE,red,1682,response,task,red,keydown(r),37653,37741,36059,36060,36076,37676,,blue
2,Fixation cross,canvas.Screen,2_0_1_0,2024-09-26T08:48:30.447Z,,red,,,500,timeout,task,,,36060,36059,35559,35561,35576,36076,,blue
2,Trial,flow.Sequence,2_0_0,2024-09-26T08:48:29.948Z,,blue,,,2118,completion,task,,,35561,35559,33425,33414,33441,35576,,blue
2,Inter-trial interval,canvas.Screen,2_0_0_2,2024-09-26T08:48:29.947Z,,blue,,,500,timeout,task,,,35560,35559,35062,35061,35076,35576,,blue
2,Stroop screen,canvas.Screen,2_0_0_1,2024-09-26T08:48:29.448Z,,blue,TRUE,blue,1222,response,task,blue,keydown(b),35061,35148,33926,33927,33942,35076,,blue
2,Fixation cross,canvas.Screen,2_0_0_0,2024-09-26T08:48:28.313Z,,blue,,,501,timeout,task,,,33926,33926,33425,33414,33441,33942,,blue
2,Practice frame,canvas.Frame,1,2024-09-26T08:48:27.799Z,,,,,8136,null,,,,33412,33411,25256,25252,25275,33441,,
2,Practice task,flow.Loop,1_0,2024-09-26T08:48:27.798Z,,,,,8134,completion,,,,33411,33409,25256,25255,25275,33425,,
2,Trial,flow.Sequence,1_0_3,2024-09-26T08:48:27.797Z,,blue,,,2117,completion,practice,,,33410,33409,31276,31277,31292,33425,,blue
2,Inter-trial interval,canvas.Screen,1_0_3_2,2024-09-26T08:48:27.797Z,,blue,,,499,timeout,practice,,,33410,33409,32907,32906,32926,33425,,blue
2,Stroop screen,canvas.Screen,1_0_3_1,2024-09-26T08:48:27.293Z,,blue,TRUE,blue,1218,response,practice,blue,keydown(b),32906,32994,31776,31777,31792,32926,,blue
2,Fixation cross,canvas.Screen,1_0_3_0,2024-09-26T08:48:26.163Z,,blue,,,500,timeout,practice,,,31776,31776,31276,31277,31292,31792,,blue
2,Trial,flow.Sequence,1_0_2,2024-09-26T08:48:25.664Z,,orange,,,2050,completion,practice,,,31277,31276,29209,29210,29226,31292,,orange
2,Inter-trial interval,canvas.Screen,1_0_2_2,2024-09-26T08:48:25.663Z,,orange,,,500,timeout,practice,,,31276,31276,30770,30770,30792,31292,,orange
2,Stroop screen,canvas.Screen,1_0_2_1,2024-09-26T08:48:25.156Z,,orange,TRUE,orange,1148,response,practice,orange,keydown(o),30769,30857,29709,29710,29726,30792,,orange
2,Fixation cross,canvas.Screen,1_0_2_0,2024-09-26T08:48:24.097Z,,orange,,,500,timeout,practice,,,29709,29709,29209,29210,29226,29726,,orange
2,Trial,flow.Sequence,1_0_1,2024-09-26T08:48:23.597Z,,green,,,2000,completion,practice,,,29210,29209,27192,27194,27209,29226,,green
2,Inter-trial interval,canvas.Screen,1_0_1_2,2024-09-26T08:48:23.597Z,,green,,,501,timeout,practice,,,29209,29209,28712,28712,28725,29226,,green
2,Stroop screen,canvas.Screen,1_0_1_1,2024-09-26T08:48:23.098Z,,green,TRUE,green,1107,response,practice,green,keydown(g),28711,28799,27692,27693,27709,28725,,green
2,Fixation cross,canvas.Screen,1_0_1_0,2024-09-26T08:48:22.080Z,,green,,,500,timeout,practice,,,27693,27692,27192,27194,27209,27709,,green
2,Trial,flow.Sequence,1_0_0,2024-09-26T08:48:21.581Z,,red,,,1917,completion,practice,,,27194,27192,25256,25255,25275,27209,,red
2,Inter-trial interval,canvas.Screen,1_0_0_2,2024-09-26T08:48:21.580Z,,red,,,501,timeout,practice,,,27193,27192,26698,26697,26708,27209,,red
2,Stroop screen,canvas.Screen,1_0_0_1,2024-09-26T08:48:21.084Z,,red,TRUE,red,1026,response,practice,red,keydown(r),26697,26785,25759,25760,25775,26708,,red
3,Fixation cross,canvas.Screen,1_0_0_0,2024-09-26T08:48:20.147Z,,red,,,500,timeout,practice,,,25760,25759,25256,25255,25275,25775,,red
3,Instruction,html.Screen,0,2024-09-26T08:48:19.638Z,"{""labjs_version"":""20.2.4"",​""labjs_build"":{""flavor"":""development"",​""commit"":""f5b4a49f956347addd546a832a",,,,25232,response,,continue,keypress(Space),25251,25328,96,72,101,25275,{},orange
3,,canvas.Screen,1_0_0_1,2024-09-26T08:46:52.158Z,,orange,TRUE,orange,1163.1,response,practice,orange,keydown(o),4495.5,4493.4,3297,3298.9,3330.3,4526.8,,orange
3,Inter-trial interval,canvas.Screen,1_0_0_2,2024-09-26T08:46:52.665Z,,orange,,,498.8,timeout,practice,,,5002.5,4992.2,4496.92,4496,4526.8,5025.6,,orange
3,Trial,flow.Sequence,1_0_0,2024-09-26T08:46:52.665Z,,orange,,,2177.3,completion,practice,,,5002.7,4992.2,2783.572,2784.8,2814.9,5025.6,,orange
3,Fixation cross,canvas.Screen,1_0_1_0,2024-09-26T08:46:53.155Z,,red,,,498.5,timeout,practice,,,5492.3,5491.2,4992.2,5002.8,5025.6,5524.1,,red
3,Stroop screen,canvas.Screen,1_0_1_1,2024-09-26T08:46:53.828Z,,red,TRUE,red,640.7,response,practice,red,keydown(r),6165.9,6164.8,5491.2,5492.6,5524.1,6189.6,,red
3,Inter-trial interval,canvas.Screen,1_0_1_2,2024-09-26T08:46:54.318Z,,red,,,498.4,timeout,practice,,,6655.2,6654.4,6157.408,6166.2,6189.6,6688,,red
3,Trial,flow.Sequence,1_0_1,2024-09-26T08:46:54.318Z,,red,,,1628.8,completion,practice,,,6655.7,6654.4,4992.2,5002.8,5025.6,6688,,red
3,Fixation cross,canvas.Screen,1_0_2_0,2024-09-26T08:46:54.833Z,,blue,,,514.9,timeout,practice,,,7171,7169.7,6654.4,6655.9,6688,7202.9,,blue
3,Stroop screen,canvas.Screen,1_0_2_1,2024-09-26T08:46:55.475Z,,blue,TRUE,blue,608.2,response,practice,blue,keydown(b),7812.5,7811.1,7169.7,7171.1,7202.9,7834.7,,blue
3,Inter-trial interval,canvas.Screen,1_0_2_2,2024-09-26T08:46:55.964Z,,blue,,,498.5,timeout,practice,,,8302,8300.8,7802.876,7812.7,7834.7,8333.2,,blue
3,Trial,flow.Sequence,1_0_2,2024-09-26T08:46:55.965Z,,blue,,,1612.8,completion,practice,,,8302.9,8300.8,6654.4,6655.8,6688,8333.2,,blue
3,Fixation cross,canvas.Screen,1_0_3_0,2024-09-26T08:46:56.462Z,,green,,,498.9,timeout,practice,,,8799.7,8798.5,8300.8,8303.2,8333.2,8832.1,,green
3,Stroop screen,canvas.Screen,1_0_3_1,2024-09-26T08:46:56.775Z,,green,TRUE,green,279.4,response,practice,green,keydown(g),9113,9111.5,8798.5,8799.9,8832.1,9134.7,,green
3,Inter-trial interval,canvas.Screen,1_0_3_2,2024-09-26T08:46:57.260Z,,green,,,495,timeout,practice,,,9597.4,9596.3,9098.756,9113.2,9134.7,9629.7,,green
3,Trial,flow.Sequence,1_0_3,2024-09-26T08:46:57.260Z,,green,,,1263.1,completion,practice,,,9597.6,9596.3,8300.8,8303.1,8333.2,9629.7,,green
3,Practice task,flow.Loop,1_0,2024-09-26T08:46:57.260Z,,,,,6781.4,completion,,,,9597.8,9596.3,2783.572,2784.7,2814.9,9629.7,,
3,Practice frame,canvas.Frame,1,2024-09-26T08:46:57.273Z,,,,,6795.8,,,,,9610.9,9610.7,2783.572,2783.9,2814.9,9662.8,,
3,Fixation cross,canvas.Screen,2_0_0_0,2024-09-26T08:46:57.791Z,,green,,,498.6,timeout,task,,,10129,10128.3,9629.7,9612,9662.8,10161.4,,red
3,Stroop screen,canvas.Screen,2_0_0_1,2024-09-26T08:47:00.054Z,,green,TRUE,green,2229.1,response,task,green,keydown(g),12391.9,12390.5,10128.3,10129.1,10161.4,12422,,red
3,Inter-trial interval,canvas.Screen,2_0_0_2,2024-09-26T08:47:00.550Z,,green,,,499,timeout,task,,,12888,12887.3,12388.9,12392,12422,12921,,red
3,Trial,flow.Sequence,2_0_0,2024-09-26T08:47:00.550Z,,green,,,3224.5,completion,task,,,12888.2,12887.3,9629.7,9612,9662.8,12921,,red
3,Fixation cross,canvas.Screen,2_0_1_0,2024-09-26T08:47:01.050Z,,orange,,,498.2,timeout,task,,,13387.1,13386.2,12887.3,12888.2,12921,13419.2,,orange
3,Stroop screen,canvas.Screen,2_0_1_1,2024-09-26T08:47:01.739Z,,orange,TRUE,orange,655.2,response,task,orange,keydown(o),14076.2,14074.4,13386.2,13387.3,13419.2,14101,,orange
3,Inter-trial interval,canvas.Screen,2_0_1_2,2024-09-26T08:47:02.230Z,,orange,,,499,timeout,task,,,14567.2,14566.3,14069.17,14076.4,14101,14600,,orange
3,Trial,flow.Sequence,2_0_1,2024-09-26T08:47:02.230Z,,orange,,,1645.3,completion,task,,,14567.5,14566.3,12887.3,12888.2,12921,14600,,orange
3,Fixation cross,canvas.Screen,2_0_2_0,2024-09-26T08:47:02.728Z,,red,,,498.3,timeout,task,,,15065.5,15064.7,14566.3,14567.6,14600,15098.3,,red
3,Stroop screen,canvas.Screen,2_0_2_1,2024-09-26T08:47:03.314Z,,red,TRUE,red,551.9,response,task,red,keydown(r),15651.8,15650.2,15064.7,15065.7,15098.3,15679.8,,red
3,Inter-trial interval,canvas.Screen,2_0_2_2,2024-09-26T08:47:03.809Z,,red,,,498.8,timeout,task,,,16146.7,16145.8,15648.28,15652.1,15679.8,16178.6,,red
3,Trial,flow.Sequence,2_0_2,2024-09-26T08:47:03.809Z,,red,,,1545.8,completion,task,,,16147,16145.8,14566.3,14567.6,14600,16178.6,,red
3,Fixation cross,canvas.Screen,2_0_3_0,2024-09-26T08:47:04.307Z,,blue,,,498.5,timeout,task,,,16645,16644.1,16145.8,16147,16178.6,16677.1,,red
3,Stroop screen,canvas.Screen,2_0_3_1,2024-09-26T08:47:05.211Z,,blue,TRUE,blue,869.9,response,task,blue,keydown(b),17548.3,17547,16644.1,16645.2,16677.1,17574.6,,red
3,Inter-trial interval,canvas.Screen,2_0_3_2,2024-09-26T08:47:05.721Z,,blue,,,515.5,timeout,task,,,18058.2,18057.1,17543.73,17548.5,17574.6,18090.1,,red
3,Trial,flow.Sequence,2_0_3,2024-09-26T08:47:05.721Z,,blue,,,1878.5,completion,task,,,18058.4,18057.1,16145.8,16147,16178.6,18090.1,,red
3,Fixation cross,canvas.Screen,2_0_4_0,2024-09-26T08:47:06.219Z,,blue,,,498.3,timeout,task,,,18556.6,18555.5,18057.1,18058.6,18090.1,18588.4,,blue
3,Stroop screen,canvas.Screen,2_0_4_1,2024-09-26T08:47:06.909Z,,blue,TRUE,blue,656.8,response,task,blue,keydown(b),19246.7,19245.2,18555.5,18556.8,18588.4,19270.2,,blue
3,Inter-trial interval,canvas.Screen,2_0_4_2,2024-09-26T08:47:07.399Z,,blue,,,498.5,timeout,task,,,19736.4,19735.5,19238.37,19246.9,19270.2,19768.7,,blue
3,Trial,flow.Sequence,2_0_4,2024-09-26T08:47:07.399Z,,blue,,,1645.4,completion,task,,,19736.6,19735.5,18057.1,18058.6,18090.1,19768.7,,blue
3,Fixation cross,canvas.Screen,2_0_5_0,2024-09-26T08:47:07.904Z,,green,,,498.7,timeout,task,,,20241.9,20234.1,19735.5,19736.8,19768.7,20267.4,,green
3,Stroop screen,canvas.Screen,2_0_5_1,2024-09-26T08:47:08.506Z,,green,TRUE,green,574.9,response,task,green,keydown(g),20843.5,20842.3,20234.1,20242,20267.4,20866.2,,green
3,Inter-trial interval,canvas.Screen,2_0_5_2,2024-09-26T08:47:08.995Z,,green,,,498.5,timeout,task,,,21332.3,21331.2,20834.04,20843.8,20866.2,21364.7,,green
3,Trial,flow.Sequence,2_0_5,2024-09-26T08:47:08.995Z,,green,,,1562.5,completion,task,,,21332.6,21331.2,19735.5,19736.7,19768.7,21364.7,,green
3,Fixation cross,canvas.Screen,2_0_6_0,2024-09-26T08:47:09.494Z,,orange,,,498.1,timeout,task,,,21831.5,21829.8,21331.2,21332.8,21364.7,21862.8,,orange
3,Stroop screen,canvas.Screen,2_0_6_1,2024-09-26T08:47:10.024Z,,orange,TRUE,orange,497.3,response,task,orange,keydown(o),22361.6,22360.1,21829.8,21831.7,21862.8,22395,,orange
3,Inter-trial interval,canvas.Screen,2_0_6_2,2024-09-26T08:47:10.527Z,,orange,,,498.4,timeout,task,,,22864.4,22860.2,22362.78,22361.9,22395,22893.4,,orange
3,Trial,flow.Sequence,2_0_6,2024-09-26T08:47:10.527Z,,orange,,,1495.5,completion,task,,,22864.6,22860.2,21331.2,21332.8,21364.7,22893.4,,orange
3,Fixation cross,canvas.Screen,2_0_7_0,2024-09-26T08:47:11.022Z,,orange,,,498.7,timeout,task,,,23359.8,23358.8,22860.2,22864.7,22893.4,23392.1,,green
3,Stroop screen,canvas.Screen,2_0_7_1,2024-09-26T08:47:12.287Z,,orange,TRUE,orange,1230.6,response,task,orange,keydown(o),24624.4,24622.7,23358.8,23359.9,23392.1,24655.3,,green
3,Inter-trial interval,canvas.Screen,2_0_7_2,2024-09-26T08:47:12.785Z,,orange,,,498.6,timeout,task,,,25122.2,25121.1,24625.38,24624.5,24655.3,25153.9,,green
3,Trial,flow.Sequence,2_0_7,2024-09-26T08:47:12.785Z,,orange,,,2227.7,completion,task,,,25122.4,25121.1,22860.2,22864.7,22893.4,25153.9,,green
3,Fixation cross,canvas.Screen,2_0_8_0,2024-09-26T08:47:13.283Z,,red,,,498.8,timeout,task,,,25620.4,25619.5,25121.1,25122.6,25153.9,25652.7,,green
3,Stroop screen,canvas.Screen,2_0_8_1,2024-09-26T08:47:14.226Z,,red,TRUE,red,908.7,response,task,red,keydown(r),26563.2,26561.4,25619.5,25620.6,25652.7,26583.4,,green
3,Inter-trial interval,canvas.Screen,2_0_8_2,2024-09-26T08:47:14.729Z,,red,,,515.3,timeout,task,,,27066.3,27065.5,26552.66,26563.4,26583.4,27098.7,,green
3,Trial,flow.Sequence,2_0_8,2024-09-26T08:47:14.729Z,,red,,,1911.6,completion,task,,,27066.5,27065.5,25121.1,25122.5,25153.9,27098.7,,green
3,Fixation cross,canvas.Screen,2_0_9_0,2024-09-26T08:47:15.232Z,,green,,,498.6,timeout,task,,,27569.5,27564.3,27065.5,27066.6,27098.7,27597.3,,green
3,Stroop screen,canvas.Screen,2_0_9_1,2024-09-26T08:47:16.238Z,,green,TRUE,green,976.9,response,task,green,keydown(g),28575.5,28574.2,27564.3,27569.8,27597.3,28594.7,,green
3,Inter-trial interval,canvas.Screen,2_0_9_2,2024-09-26T08:47:16.727Z,,green,,,498.4,timeout,task,,,29064.9,29060.1,28563.93,28575.7,28594.7,29093.1,,green
3,Trial,flow.Sequence,2_0_9,2024-09-26T08:47:16.728Z,,green,,,1961.4,completion,task,,,29065.2,29060.1,27065.5,27066.6,27098.7,29093.1,,green
3,Fixation cross,canvas.Screen,2_0_10_0,2024-09-26T08:47:17.222Z,,blue,,,498.8,timeout,task,,,29559.9,29558.7,29060.1,29065.4,29093.1,29591.9,,blue
3,Stroop screen,canvas.Screen,2_0_10_1,2024-09-26T08:47:17.744Z,,blue,TRUE,blue,488.2,response,task,blue,keydown(b),30081.1,30080.1,29558.7,29560,29591.9,30107.1,,blue
3,Inter-trial interval,canvas.Screen,2_0_10_2,2024-09-26T08:47:18.236Z,,blue,,,498.7,timeout,task,,,30573.4,30572.4,30075.21,30081.3,30107.1,30605.8,,blue
3,Trial,flow.Sequence,2_0_10,2024-09-26T08:47:18.236Z,,blue,,,1479.3,completion,task,,,30573.7,30572.4,29060.1,29065.3,29093.1,30605.8,,blue
3,Fixation cross,canvas.Screen,2_0_11_0,2024-09-26T08:47:18.735Z,,red,,,498.6,timeout,task,,,31072.4,31071.4,30572.4,30573.7,30605.8,31104.4,,red
3,Stroop screen,canvas.Screen,2_0_11_1,2024-09-26T08:47:19.837Z,,red,TRUE,red,1067.8,response,task,red,keydown(r),32174.4,32172.2,31071.4,31072.6,31104.4,32202,,red
3,Inter-trial interval,canvas.Screen,2_0_11_2,2024-09-26T08:47:20.347Z,,red,,,514.8,timeout,task,,,32684.8,32683.6,32171.02,32174.7,32202,32716.8,,red
3,Trial,flow.Sequence,2_0_11,2024-09-26T08:47:20.347Z,,red,,,2077.8,completion,task,,,32685.1,32683.6,30572.4,30573.7,30605.8,32716.8,,red
3,Fixation cross,canvas.Screen,2_0_12_0,2024-09-26T08:47:20.845Z,,green,,,499,timeout,task,,,33182.9,33182,32683.6,32685.2,32716.8,33215.8,,orange
3,Stroop screen,canvas.Screen,2_0_12_1,2024-09-26T08:47:21.975Z,,green,TRUE,green,1095.5,response,task,green,keydown(g),34312.9,34311.3,33182,33183.1,33215.8,34345.7,,orange
3,Inter-trial interval,canvas.Screen,2_0_12_2,2024-09-26T08:47:22.487Z,,green,,,498.5,timeout,task,,,34824.6,34810.9,34312.4,34313.8,34345.7,34844.2,,orange
3,Trial,flow.Sequence,2_0_12,2024-09-26T08:47:22.487Z,,green,,,2094.1,completion,task,,,34824.9,34810.9,32683.6,32685.2,32716.8,34844.2,,orange
