url,meta,sender,sender_type,sender_id,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,response,response_action,prime,target,condition,soa_condition,congruence,correct_response,correctResponse,correct
,,prime,canvas.Screen,12_1_0_7_2,timeout,33.30000000001746,141036.20000000298,141035.0,141051.4,141068.2,141069.20000000298,2025-09-11T06:29:51.613Z,141084.7,,,wire,CABIN,Inc_Synth_Synth,long,incongruent,m,,
,,mask2,canvas.Screen,12_1_0_7_3,timeout,33.39999999999418,141069.5,141068.2,141084.7,141101.4,141102.10000000894,2025-09-11T06:29:51.646Z,141118.1,,,wire,CABIN,Inc_Synth_Synth,long,incongruent,m,,
,,DELAY,canvas.Screen,12_1_0_7_4,timeout,83.10000000000582,141102.29999999702,141101.4,141118.1,141184.8,141185.5,2025-09-11T06:29:51.730Z,141201.2,,,wire,CABIN,Inc_Synth_Synth,long,incongruent,m,,
,,target,canvas.Screen,12_1_0_7_5,response,562.900000008929,141185.60000000894,141184.8,141201.2,141764.10000000894,141765.20000000298,2025-09-11T06:29:52.309Z,141767.5,response_manmade,keypress(m),wire,CABIN,Inc_Synth_Synth,long,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_1_0_7,completion,1293.400000008929,140462.90000000596,140452.38,140470.7,141764.10000000894,141765.40000000596,2025-09-11T06:29:52.310Z,141767.5,,,wire,CABIN,Inc_Synth_Synth,long,incongruent,m,,
,,fixation,canvas.Screen,12_1_0_8_0,timeout,533.0,141765.5,141751.4,141767.5,142283.8,142284.5,2025-09-11T06:29:52.829Z,142300.5,,,storm,LAND,Inc_Nat_Nat,long,incongruent,m,,
,,mask1,canvas.Screen,12_1_0_8_1,timeout,33.39999999999418,142284.60000000894,142283.8,142300.5,142317.1,142317.90000000596,2025-09-11T06:29:52.862Z,142333.9,,,storm,LAND,Inc_Nat_Nat,long,incongruent,m,,
,,prime,canvas.Screen,12_1_0_8_2,timeout,33.70000000001164,142318.0,142317.1,142333.9,142350.5,142351.0,2025-09-11T06:29:52.895Z,142367.6,,,storm,LAND,Inc_Nat_Nat,long,incongruent,m,,
,,mask2,canvas.Screen,12_1_0_8_3,timeout,32.89999999999418,142351.20000000298,142350.5,142367.6,142384.1,142384.70000000298,2025-09-11T06:29:52.929Z,142400.5,,,storm,LAND,Inc_Nat_Nat,long,incongruent,m,,
,,DELAY,canvas.Screen,12_1_0_8_4,timeout,83.29999999998836,142384.90000000596,142384.1,142400.5,142467.0,142469.0,2025-09-11T06:29:53.013Z,142483.8,,,storm,LAND,Inc_Nat_Nat,long,incongruent,m,,
,,target,canvas.Screen,12_1_0_8_5,response,622.7000000000116,142469.0,142467.0,142483.8,143106.5,143107.20000000298,2025-09-11T06:29:53.651Z,143117.3,response_natural,keypress(n),storm,LAND,Inc_Nat_Nat,long,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_1_0_8,completion,1339.0,141765.5,141751.4,141767.5,143106.5,143107.5,2025-09-11T06:29:53.652Z,143117.3,,,storm,LAND,Inc_Nat_Nat,long,incongruent,m,,
,,fixation,canvas.Screen,12_1_0_9_0,timeout,532.7000000000116,143107.70000000298,143100.5,143117.3,143633.0,143633.5,2025-09-11T06:29:54.178Z,143650.0,,,earth,EARTH,Con_Nat,long,congruent,n,,
,,mask1,canvas.Screen,12_1_0_9_1,timeout,33.39999999999418,143633.70000000298,143633.0,143650.0,143666.4,143667.5,2025-09-11T06:29:54.212Z,143683.4,,,earth,EARTH,Con_Nat,long,congruent,n,,
,,prime,canvas.Screen,12_1_0_9_2,timeout,33.20000000001164,143667.60000000894,143666.4,143683.4,143700.0,143701.10000000894,2025-09-11T06:29:54.245Z,143716.6,,,earth,EARTH,Con_Nat,long,congruent,n,,
,,mask2,canvas.Screen,12_1_0_9_3,timeout,33.29999999998836,143701.29999999702,143700.0,143716.6,143733.1,143734.0,2025-09-11T06:29:54.278Z,143749.9,,,earth,EARTH,Con_Nat,long,congruent,n,,
,,DELAY,canvas.Screen,12_1_0_9_4,timeout,83.30000000001746,143734.10000000894,143733.1,143749.9,143816.7,143817.40000000596,2025-09-11T06:29:54.362Z,143833.2,,,earth,EARTH,Con_Nat,long,congruent,n,,
,,target,canvas.Screen,12_1_0_9_5,response,703.0000000029686,143817.60000000894,143816.7,143833.2,144536.20000000298,144537.10000000894,2025-09-11T06:29:55.081Z,144549.0,response_natural,keypress(n),earth,EARTH,Con_Nat,long,congruent,n,n,False
,,Trial Sequence,flow.Sequence,12_1_0_9,completion,1418.9000000029919,143107.60000000894,143100.5,143117.3,144536.20000000298,144537.40000000596,2025-09-11T06:29:55.082Z,144549.0,,,earth,EARTH,Con_Nat,long,congruent,n,,
,,fixation,canvas.Screen,12_1_0_10_0,timeout,534.0,144537.5,144533.172,144549.0,145065.7,145067.79999999702,2025-09-11T06:29:55.612Z,145083.0,,,flask,FLASK,Con_Synth,long,congruent,m,,
,,mask1,canvas.Screen,12_1_0_10_1,timeout,32.5,145068.0,145065.7,145083.0,145098.8,145100.29999999702,2025-09-11T06:29:55.645Z,145115.5,,,flask,FLASK,Con_Synth,long,congruent,m,,
,,prime,canvas.Screen,12_1_0_10_2,timeout,33.29999999998836,145100.5,145098.8,145115.5,145132.1,145132.70000000298,2025-09-11T06:29:55.677Z,145148.8,,,flask,FLASK,Con_Synth,long,congruent,m,,
,,mask2,canvas.Screen,12_1_0_10_3,timeout,33.40000000002328,145132.79999999702,145132.1,145148.8,145165.8,145166.60000000894,2025-09-11T06:29:55.711Z,145182.2,,,flask,FLASK,Con_Synth,long,congruent,m,,
,,DELAY,canvas.Screen,12_1_0_10_4,timeout,83.19999999998254,145166.79999999702,145165.8,145182.2,145248.9,145249.70000000298,2025-09-11T06:29:55.794Z,145265.4,,,flask,FLASK,Con_Synth,long,congruent,m,,
,,target,canvas.Screen,12_1_0_10_5,response,624.0000000059663,145250.0,145248.9,145265.4,145889.40000000596,145890.10000000894,2025-09-11T06:29:56.434Z,145898.3,response_manmade,keypress(m),flask,FLASK,Con_Synth,long,congruent,m,m,False
,,Trial Sequence,flow.Sequence,12_1_0_10,completion,1340.4000000059605,144537.40000000596,144533.172,144549.0,145889.40000000596,145890.5,2025-09-11T06:29:56.435Z,145898.3,,,flask,FLASK,Con_Synth,long,congruent,m,,
,,fixation,canvas.Screen,12_1_0_11_0,timeout,533.0,145890.70000000298,145882.6,145898.3,146414.8,146415.60000000894,2025-09-11T06:29:56.960Z,146431.3,,,pipe,LION,Inc_Synth_Nat,long,incongruent,n,,
,,mask1,canvas.Screen,12_1_0_11_1,timeout,33.30000000001746,146415.90000000596,146414.8,146431.3,146448.0,146448.90000000596,2025-09-11T06:29:56.993Z,146464.6,,,pipe,LION,Inc_Synth_Nat,long,incongruent,n,,
,,prime,canvas.Screen,12_1_0_11_2,timeout,33.39999999999418,146449.10000000894,146448.0,146464.6,146481.4,146482.70000000298,2025-09-11T06:29:57.027Z,146498.0,,,pipe,LION,Inc_Synth_Nat,long,incongruent,n,,
,,mask2,canvas.Screen,12_1_0_11_3,timeout,33.20000000001164,146482.90000000596,146481.4,146498.0,146514.7,146515.60000000894,2025-09-11T06:29:57.060Z,146531.2,,,pipe,LION,Inc_Synth_Nat,long,incongruent,n,,
,,DELAY,canvas.Screen,12_1_0_11_4,timeout,83.29999999998836,146515.70000000298,146514.7,146531.2,146597.9,146598.79999999702,2025-09-11T06:29:57.143Z,146614.5,,,pipe,LION,Inc_Synth_Nat,long,incongruent,n,,
,,target,canvas.Screen,12_1_0_11_5,response,657.6000000089407,146599.10000000894,146597.9,146614.5,147272.10000000894,147273.20000000298,2025-09-11T06:29:57.817Z,147281.2,response_natural,keypress(n),pipe,LION,Inc_Synth_Nat,long,incongruent,n,n,False
,,Trial Sequence,flow.Sequence,12_1_0_11,completion,1373.8000000089523,145890.60000000894,145882.6,145898.3,147272.10000000894,147273.5,2025-09-11T06:29:57.818Z,147281.2,,,pipe,LION,Inc_Synth_Nat,long,incongruent,n,,
,,fixation,canvas.Screen,12_1_0_12_0,timeout,532.5,147273.60000000894,147264.9,147281.2,147797.3,147798.20000000298,2025-09-11T06:29:58.342Z,147813.7,,,flood,SKIRT,Inc_Nat_Synth,long,incongruent,m,,
,,mask1,canvas.Screen,12_1_0_12_1,timeout,33.39999999999418,147798.29999999702,147797.3,147813.7,147830.5,147831.20000000298,2025-09-11T06:29:58.375Z,147847.1,,,flood,SKIRT,Inc_Nat_Synth,long,incongruent,m,,
,,prime,canvas.Screen,12_1_0_12_2,timeout,33.69999999998254,147831.40000000596,147830.5,147847.1,147863.9,147864.79999999702,2025-09-11T06:29:58.409Z,147880.8,,,flood,SKIRT,Inc_Nat_Synth,long,incongruent,m,,
,,mask2,canvas.Screen,12_1_0_12_3,timeout,33.0,147864.90000000596,147863.9,147880.8,147897.5,147898.70000000298,2025-09-11T06:29:58.443Z,147913.8,,,flood,SKIRT,Inc_Nat_Synth,long,incongruent,m,,
,,DELAY,canvas.Screen,12_1_0_12_4,timeout,83.70000000001164,147898.79999999702,147897.5,147913.8,147980.7,147981.5,2025-09-11T06:29:58.526Z,147997.5,,,flood,SKIRT,Inc_Nat_Synth,long,incongruent,m,,
,,target,canvas.Screen,12_1_0_12_5,response,1010.5,147981.70000000298,147980.7,147997.5,149008.0,149008.79999999702,2025-09-11T06:29:59.553Z,149013.1,response_manmade,keypress(m),flood,SKIRT,Inc_Nat_Synth,long,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_1_0_12,completion,1726.7999999999884,147273.5,147264.9,147281.2,149008.0,149009.20000000298,2025-09-11T06:29:59.553Z,149013.1,,,flood,SKIRT,Inc_Nat_Synth,long,incongruent,m,,
,,fixation,canvas.Screen,12_1_0_13_0,timeout,533.2999999999884,149009.40000000596,148997.46,149013.1,149529.4,149530.29999999702,2025-09-11T06:30:00.074Z,149546.4,,,sheep,BULL,Inc_Nat_Nat,long,incongruent,m,,
,,mask1,canvas.Screen,12_1_0_13_1,timeout,33.0,149530.5,149529.4,149546.4,149562.9,149563.90000000596,2025-09-11T06:30:00.108Z,149579.4,,,sheep,BULL,Inc_Nat_Nat,long,incongruent,m,,
,,prime,canvas.Screen,12_1_0_13_2,timeout,33.39999999999418,149564.10000000894,149562.9,149579.4,149596.1,149596.90000000596,2025-09-11T06:30:00.141Z,149612.8,,,sheep,BULL,Inc_Nat_Nat,long,incongruent,m,,
,,mask2,canvas.Screen,12_1_0_13_3,timeout,33.5,149597.10000000894,149596.1,149612.8,149629.6,149630.70000000298,2025-09-11T06:30:00.175Z,149646.3,,,sheep,BULL,Inc_Nat_Nat,long,incongruent,m,,
,,DELAY,canvas.Screen,12_1_0_13_4,timeout,83.20000000001164,149630.90000000596,149629.6,149646.3,149713.0,149714.10000000894,2025-09-11T06:30:00.258Z,149729.5,,,sheep,BULL,Inc_Nat_Nat,long,incongruent,m,,
,,target,canvas.Screen,12_1_0_13_5,response,547.7999999970198,149714.29999999702,149713.0,149729.5,150277.29999999702,150278.0,2025-09-11T06:30:00.822Z,150295.6,response_natural,keypress(n),sheep,BULL,Inc_Nat_Nat,long,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_1_0_13,completion,1264.199999997014,149009.29999999702,148997.46,149013.1,150277.29999999702,150278.29999999702,2025-09-11T06:30:00.823Z,150295.6,,,sheep,BULL,Inc_Nat_Nat,long,incongruent,m,,
,,fixation,canvas.Screen,12_1_0_14_0,timeout,533.3999999999942,150278.5,150279.478,150295.6,150812.0,150812.70000000298,2025-09-11T06:30:01.357Z,150829.0,,,roof,PIANO,Inc_Synth_Synth,long,incongruent,m,,
,,mask1,canvas.Screen,12_1_0_14_1,timeout,32.89999999999418,150812.79999999702,150812.0,150829.0,150845.3,150846.90000000596,2025-09-11T06:30:01.391Z,150861.9,,,roof,PIANO,Inc_Synth_Synth,long,incongruent,m,,
,,prime,canvas.Screen,12_1_0_14_2,timeout,33.39999999999418,150847.0,150845.3,150861.9,150878.8,150879.29999999702,2025-09-11T06:30:01.424Z,150895.3,,,roof,PIANO,Inc_Synth_Synth,long,incongruent,m,,
,,mask2,canvas.Screen,12_1_0_14_3,timeout,33.70000000001164,150879.5,150878.8,150895.3,150912.0,150913.10000000894,2025-09-11T06:30:01.457Z,150929.0,,,roof,PIANO,Inc_Synth_Synth,long,incongruent,m,,
,,DELAY,canvas.Screen,12_1_0_14_4,timeout,82.89999999999418,150913.29999999702,150912.0,150929.0,150995.5,150996.20000000298,2025-09-11T06:30:01.540Z,151011.9,,,roof,PIANO,Inc_Synth_Synth,long,incongruent,m,,
,,target,canvas.Screen,12_1_0_14_5,response,596.2000000089465,150996.40000000596,150995.5,151011.9,151608.10000000894,151608.90000000596,2025-09-11T06:30:02.153Z,151611.876,response_manmade,keypress(m),roof,PIANO,Inc_Synth_Synth,long,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_1_0_14,completion,1312.5000000089349,150278.40000000596,150279.478,150295.6,151608.10000000894,151609.10000000894,2025-09-11T06:30:02.153Z,151611.876,,,roof,PIANO,Inc_Synth_Synth,long,incongruent,m,,
,,fixation,canvas.Screen,12_1_0_15_0,timeout,532.5240000000049,151609.20000000298,151611.876,151611.876,152128.2,152128.90000000596,2025-09-11T06:30:02.673Z,152144.4,,,shoe,COUCH,Inc_Synth_Synth,long,incongruent,m,,
,,mask1,canvas.Screen,12_1_0_15_1,timeout,33.60000000000582,152129.0,152128.2,152144.4,152161.2,152162.29999999702,2025-09-11T06:30:02.707Z,152178.0,,,shoe,COUCH,Inc_Synth_Synth,long,incongruent,m,,
,,prime,canvas.Screen,12_1_0_15_2,timeout,33.39999999999418,152162.5,152161.2,152178.0,152194.6,152195.5,2025-09-11T06:30:02.740Z,152211.4,,,shoe,COUCH,Inc_Synth_Synth,long,incongruent,m,,
,,mask2,canvas.Screen,12_1_0_15_3,timeout,33.70000000001164,152195.79999999702,152194.6,152211.4,152228.0,152229.10000000894,2025-09-11T06:30:02.773Z,152245.1,,,shoe,COUCH,Inc_Synth_Synth,long,incongruent,m,,
,,DELAY,canvas.Screen,12_1_0_15_4,timeout,82.60000000000582,152229.29999999702,152228.0,152245.1,152311.4,152312.29999999702,2025-09-11T06:30:02.856Z,152327.7,,,shoe,COUCH,Inc_Synth_Synth,long,incongruent,m,,
,,target,canvas.Screen,12_1_0_15_5,response,702.7000000059488,152312.5,152311.4,152327.7,153030.40000000596,153031.5,2025-09-11T06:30:03.576Z,153044.0,response_manmade,keypress(m),shoe,COUCH,Inc_Synth_Synth,long,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_1_0_15,completion,1418.5240000059712,151609.20000000298,151611.876,151611.876,153030.40000000596,153031.79999999702,2025-09-11T06:30:03.576Z,153044.0,,,shoe,COUCH,Inc_Synth_Synth,long,incongruent,m,,
,,fixation,canvas.Screen,12_1_0_16_0,timeout,533.2999999999884,153032.10000000894,153028.3,153044.0,153560.4,153561.20000000298,2025-09-11T06:30:04.105Z,153577.3,,,wasp,WASP,Con_Nat,long,congruent,n,,
,,mask1,canvas.Screen,12_1_0_16_1,timeout,32.90000000002328,153561.40000000596,153560.4,153577.3,153593.7,153595.5,2025-09-11T06:30:04.140Z,153610.2,,,wasp,WASP,Con_Nat,long,congruent,n,,
,,prime,canvas.Screen,12_1_0_16_2,timeout,33.39999999999418,153595.70000000298,153593.7,153610.2,153627.1,153628.10000000894,2025-09-11T06:30:04.172Z,153643.6,,,wasp,WASP,Con_Nat,long,congruent,n,,
,,mask2,canvas.Screen,12_1_0_16_3,timeout,33.79999999998836,153628.29999999702,153627.1,153643.6,153660.5,153661.40000000596,2025-09-11T06:30:04.206Z,153677.4,,,wasp,WASP,Con_Nat,long,congruent,n,,
,,DELAY,canvas.Screen,12_1_0_16_4,timeout,82.80000000001746,153661.5,153660.5,153677.4,153743.5,153744.20000000298,2025-09-11T06:30:04.288Z,153760.2,,,wasp,WASP,Con_Nat,long,congruent,n,,
,,target,canvas.Screen,12_1_0_16_5,response,543.0999999970081,153744.40000000596,153743.5,153760.2,154303.29999999702,154304.20000000298,2025-09-11T06:30:04.848Z,154309.8,response_natural,keypress(n),wasp,WASP,Con_Nat,long,congruent,n,n,False
,,Trial Sequence,flow.Sequence,12_1_0_16,completion,1259.2999999970198,153032.0,153028.3,153044.0,154303.29999999702,154304.60000000894,2025-09-11T06:30:04.849Z,154309.8,,,wasp,WASP,Con_Nat,long,congruent,n,,
,,fixation,canvas.Screen,12_1_0_17_0,timeout,533.0,154304.79999999702,154293.512,154309.8,154826.1,154826.70000000298,2025-09-11T06:30:05.371Z,154842.8,,,deck,PLATE,Inc_Synth_Synth,long,incongruent,m,,
,,mask1,canvas.Screen,12_1_0_17_1,timeout,33.40000000002328,154826.79999999702,154826.1,154842.8,154859.7,154861.10000000894,2025-09-11T06:30:05.405Z,154876.2,,,deck,PLATE,Inc_Synth_Synth,long,incongruent,m,,
,,prime,canvas.Screen,12_1_0_17_2,timeout,33.19999999998254,154861.29999999702,154859.7,154876.2,154892.8,154893.90000000596,2025-09-11T06:30:05.438Z,154909.4,,,deck,PLATE,Inc_Synth_Synth,long,incongruent,m,,
,,mask2,canvas.Screen,12_1_0_17_3,timeout,33.39999999999418,154894.10000000894,154892.8,154909.4,154926.0,154926.79999999702,2025-09-11T06:30:05.471Z,154942.8,,,deck,PLATE,Inc_Synth_Synth,long,incongruent,m,,
,,DELAY,canvas.Screen,12_1_0_17_4,timeout,83.30000000001746,154926.90000000596,154926.0,154942.8,155009.3,155010.10000000894,2025-09-11T06:30:05.554Z,155026.1,,,deck,PLATE,Inc_Synth_Synth,long,incongruent,m,,
,,target,canvas.Screen,12_1_0_17_5,response,670.1000000029744,155010.20000000298,155009.3,155026.1,155696.20000000298,155697.0,2025-09-11T06:30:06.241Z,155708.9,response_manmade,keypress(m),deck,PLATE,Inc_Synth_Synth,long,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_1_0_17,completion,1386.4000000029919,154304.70000000298,154293.512,154309.8,155696.20000000298,155697.20000000298,2025-09-11T06:30:06.241Z,155708.9,,,deck,PLATE,Inc_Synth_Synth,long,incongruent,m,,
,,fixation,canvas.Screen,12_1_0_18_0,timeout,533.0,155697.29999999702,155693.0,155708.9,156225.4,156226.10000000894,2025-09-11T06:30:06.770Z,156241.9,,,apron,APRON,Con_Synth,long,congruent,m,,
,,mask1,canvas.Screen,12_1_0_18_1,timeout,33.39999999999418,156226.29999999702,156225.4,156241.9,156259.1,156260.10000000894,2025-09-11T06:30:06.804Z,156275.3,,,apron,APRON,Con_Synth,long,congruent,m,,
,,prime,canvas.Screen,12_1_0_18_2,timeout,33.90000000002328,156260.20000000298,156259.1,156275.3,156292.2,156293.29999999702,2025-09-11T06:30:06.837Z,156309.2,,,apron,APRON,Con_Synth,long,congruent,m,,
,,mask2,canvas.Screen,12_1_0_18_3,timeout,32.69999999998254,156293.40000000596,156292.2,156309.2,156325.4,156326.5,2025-09-11T06:30:06.871Z,156341.9,,,apron,APRON,Con_Synth,long,congruent,m,,
,,DELAY,canvas.Screen,12_1_0_18_4,timeout,83.30000000001746,156326.70000000298,156325.4,156341.9,156408.8,156409.5,2025-09-11T06:30:06.954Z,156425.2,,,apron,APRON,Con_Synth,long,congruent,m,,
,,target,canvas.Screen,12_1_0_18_5,response,713.900000008929,156409.60000000894,156408.8,156425.2,157139.10000000894,157140.0,2025-09-11T06:30:07.684Z,157158.6,response_manmade,keypress(m),apron,APRON,Con_Synth,long,congruent,m,m,False
,,Trial Sequence,flow.Sequence,12_1_0_18,completion,1430.2000000089465,155697.29999999702,155693.0,155708.9,157139.10000000894,157140.10000000894,2025-09-11T06:30:07.684Z,157158.6,,,apron,APRON,Con_Synth,long,congruent,m,,
,,fixation,canvas.Screen,12_1_0_19_0,timeout,532.3999999999942,157140.20000000298,157125.3,157158.6,157675.0,157675.79999999702,2025-09-11T06:30:08.220Z,157691.0,,,slug,SLUG,Con_Nat,long,congruent,n,,
,,mask1,canvas.Screen,12_1_0_19_1,timeout,33.29999999998836,157675.90000000596,157675.0,157691.0,157708.3,157709.0,2025-09-11T06:30:08.253Z,157724.3,,,slug,SLUG,Con_Nat,long,congruent,n,,
,,prime,canvas.Screen,12_1_0_19_2,timeout,33.40000000002328,157709.10000000894,157708.3,157724.3,157741.2,157742.40000000596,2025-09-11T06:30:08.287Z,157757.7,,,slug,SLUG,Con_Nat,long,congruent,n,,
,,mask2,canvas.Screen,12_1_0_19_3,timeout,33.29999999998836,157742.60000000894,157741.2,157757.7,157774.4,157775.29999999702,2025-09-11T06:30:08.319Z,157791.0,,,slug,SLUG,Con_Nat,long,congruent,n,,
,,DELAY,canvas.Screen,12_1_0_19_4,timeout,83.60000000000582,157775.5,157774.4,157791.0,157858.1,157858.90000000596,2025-09-11T06:30:08.403Z,157874.6,,,slug,SLUG,Con_Nat,long,congruent,n,,
,,target,canvas.Screen,12_1_0_19_5,response,482.8999999999942,157859.0,157858.1,157874.6,158357.5,158358.29999999702,2025-09-11T06:30:08.902Z,158374.1,response_natural,keypress(n),slug,SLUG,Con_Nat,long,congruent,n,n,False
,,Trial Sequence,flow.Sequence,12_1_0_19,completion,1198.8999999999942,157140.20000000298,157125.3,157158.6,158357.5,158358.5,2025-09-11T06:30:08.903Z,158374.1,,,slug,SLUG,Con_Nat,long,congruent,n,,
,,fixation,canvas.Screen,12_1_0_20_0,timeout,533.0,158358.60000000894,158357.914,158374.1,158890.7,158891.60000000894,2025-09-11T06:30:09.436Z,158907.1,,,stick,STICK,Con_Nat,long,congruent,n,,
,,mask1,canvas.Screen,12_1_0_20_1,timeout,33.60000000000582,158891.70000000298,158890.7,158907.1,158923.7,158924.40000000596,2025-09-11T06:30:09.469Z,158940.7,,,stick,STICK,Con_Nat,long,congruent,n,,
,,prime,canvas.Screen,12_1_0_20_2,timeout,32.89999999999418,158924.60000000894,158923.7,158940.7,158957.4,158958.40000000596,2025-09-11T06:30:09.503Z,158973.6,,,stick,STICK,Con_Nat,long,congruent,n,,
,,mask2,canvas.Screen,12_1_0_20_3,timeout,33.39999999999418,158958.5,158957.4,158973.6,158990.7,158991.79999999702,2025-09-11T06:30:09.536Z,159007.0,,,stick,STICK,Con_Nat,long,congruent,n,,
,,DELAY,canvas.Screen,12_1_0_20_4,timeout,83.70000000001164,158992.0,158990.7,159007.0,159074.0,159075.0,2025-09-11T06:30:09.619Z,159090.7,,,stick,STICK,Con_Nat,long,congruent,n,,
,,target,canvas.Screen,12_1_0_20_5,response,1144.0000000029686,159075.20000000298,159074.0,159090.7,160234.70000000298,160235.60000000894,2025-09-11T06:30:10.780Z,160239.5,response_manmade,keypress(m),stick,STICK,Con_Nat,long,congruent,n,n,False
,,Trial Sequence,flow.Sequence,12_1_0_20,completion,1860.6000000029744,158358.60000000894,158357.914,158374.1,160234.70000000298,160235.79999999702,2025-09-11T06:30:10.780Z,160239.5,,,stick,STICK,Con_Nat,long,congruent,n,,
,,fixation,canvas.Screen,12_1_0_21_0,timeout,533.0,160235.90000000596,160223.988,160239.5,160756.1,160757.0,2025-09-11T06:30:11.301Z,160772.5,,,peas,PEAS,Con_Nat,long,congruent,n,,
,,mask1,canvas.Screen,12_1_0_21_1,timeout,33.29999999998836,160757.10000000894,160756.1,160772.5,160789.9,160790.60000000894,2025-09-11T06:30:11.335Z,160805.8,,,peas,PEAS,Con_Nat,long,congruent,n,,
,,prime,canvas.Screen,12_1_0_21_2,timeout,33.30000000001746,160790.79999999702,160789.9,160805.8,160822.6,160823.70000000298,2025-09-11T06:30:11.368Z,160839.1,,,peas,PEAS,Con_Nat,long,congruent,n,,
,,mask2,canvas.Screen,12_1_0_21_3,timeout,33.69999999998254,160823.90000000596,160822.6,160839.1,160855.9,160856.90000000596,2025-09-11T06:30:11.401Z,160872.8,,,peas,PEAS,Con_Nat,long,congruent,n,,
,,DELAY,canvas.Screen,12_1_0_21_4,timeout,82.90000000002328,160857.10000000894,160855.9,160872.8,160939.1,160939.79999999702,2025-09-11T06:30:11.484Z,160955.7,,,peas,PEAS,Con_Nat,long,congruent,n,,
,,target,canvas.Screen,12_1_0_21_5,response,842.400000008929,160940.0,160939.1,160955.7,161798.10000000894,161799.40000000596,2025-09-11T06:30:12.344Z,161805.2,response_natural,keypress(n),peas,PEAS,Con_Nat,long,congruent,n,n,False
